Date,Adj Close_0050.TW,Close_0050.TW,High_0050.TW,Low_0050.TW,Open_0050.TW,Volume_0050.TW
2021-01-04,26.40782928466797,31.087499618530273,31.125,30.5,30.549999237060547,24563188
2021-01-05,26.460918426513672,31.149999618530273,31.162500381469727,30.9375,31.049999237060547,18926280
2021-01-06,26.747615814208984,31.487499237060547,31.787500381469727,31.024999618530273,31.524999618530273,42348292
2021-01-07,27.37409782409668,32.224998474121094,32.25,31.637500762939453,31.637500762939453,26764652
2021-01-08,27.86254119873047,32.79999923706055,32.8125,32.38750076293945,32.650001525878906,51960980
2021-01-11,28.096147537231445,33.07500076293945,33.07500076293945,32.625,32.79999923706055,40583424
2021-01-12,28.053672790527344,33.025001525878906,33.287498474121094,32.900001525878906,33.07500076293945,43497448
2021-01-13,28.733247756958008,33.82500076293945,33.86249923706055,33.17499923706055,33.1875,42755604
2021-01-14,28.467784881591797,33.51250076293945,33.76250076293945,33.337501525878906,33.75,48001796
2021-01-15,28.563352584838867,33.625,34.5,33.599998474121094,34.287498474121094,86095908
2021-01-18,28.542116165161133,33.599998474121094,33.73749923706055,33.025001525878906,33.650001525878906,56811080
2021-01-19,29.296016693115234,34.48749923706055,34.525001525878906,33.79999923706055,33.79999923706055,48277244
2021-01-20,29.349111557006836,34.54999923706055,34.875,34.412498474121094,34.525001525878906,119861744
2021-01-21,30.368471145629883,35.75,35.8125,34.587501525878906,34.599998474121094,54689548
2021-01-22,29.82598304748535,34.36249923706055,34.75,33.75,34.54999923706055,95071252
2021-01-25,29.424543380737305,33.900001525878906,34.32500076293945,33.54999923706055,34.29999923706055,55002504
2021-01-26,28.827808380126953,33.212501525878906,34.150001525878906,32.95000076293945,33.88750076293945,57505908
2021-01-27,28.871206283569336,33.26250076293945,33.599998474121094,33.0625,33.32500076293945,31419364
2021-01-28,28.285320281982422,32.587501525878906,32.82500076293945,32.349998474121094,32.5,58015204
2021-01-29,27.818777084350586,32.04999923706055,32.962501525878906,32.04999923706055,32.900001525878906,56158664
2021-02-01,28.372116088867188,32.6875,32.73749923706055,31.887500762939453,32.04999923706055,56531932
2021-02-02,29.17500114440918,33.61249923706055,33.76250076293945,33.125,33.125,43553492
2021-02-03,29.153301239013672,33.587501525878906,33.875,33.54999923706055,33.86249923706055,28327880
2021-02-04,28.979703903198242,33.38750076293945,33.63750076293945,33.087501525878906,33.349998474121094,26233916
2021-02-05,29.250947952270508,33.70000076293945,34.07500076293945,33.54999923706055,33.70000076293945,35199004
2021-02-17,30.49867057800293,35.13750076293945,35.212501525878906,34.75,34.75,75622784
2021-02-18,30.455272674560547,35.087501525878906,35.3125,34.900001525878906,35.13750076293945,41912192
2021-02-19,30.12978172302246,34.712501525878906,34.88750076293945,34.400001525878906,34.88750076293945,35106384
2021-02-22,30.118927001953125,34.70000076293945,35.1875,34.6875,34.95000076293945,27254544
2021-02-23,30.05382537841797,34.625,34.67499923706055,34.11249923706055,34.287498474121094,30629724
2021-02-24,29.608991622924805,34.11249923706055,34.54999923706055,34.0625,34.25,41942244
2021-02-25,29.84768295288086,34.38750076293945,34.537498474121094,34.17499923706055,34.462501525878906,40729192
2021-02-26,28.947154998779297,33.349998474121094,33.79999923706055,33.32500076293945,33.662498474121094,105334836
2021-03-02,28.9580020904541,33.36249923706055,33.912498474121094,33.36249923706055,33.875,28506280
2021-03-03,29.381149291992188,33.849998474121094,33.849998474121094,33.17499923706055,33.4375,33512376
2021-03-04,28.806106567382812,33.1875,33.587501525878906,32.92499923706055,33.587501525878906,66353052
2021-03-05,28.63251495361328,32.98749923706055,33.150001525878906,32.375,32.51250076293945,56613844
2021-03-08,28.610815048217773,32.962501525878906,33.45000076293945,32.875,33.4375,48210408
2021-03-09,28.502315521240234,32.837501525878906,32.900001525878906,32.4375,32.63750076293945,53095728
2021-03-10,28.621662139892578,32.974998474121094,33.150001525878906,32.849998474121094,33.07500076293945,21353912
2021-03-11,29.229248046875,33.67499923706055,33.73749923706055,33.01250076293945,33.01250076293945,36663172
2021-03-12,29.34859848022461,33.8125,33.912498474121094,33.625,33.8125,22112176
2021-03-15,29.27264404296875,33.724998474121094,33.8125,33.61249923706055,33.8125,14718124
2021-03-16,29.37030029296875,33.837501525878906,33.912498474121094,33.6875,33.86249923706055,26876500
2021-03-17,29.12074851989746,33.54999923706055,33.849998474121094,33.5,33.837501525878906,26582624
2021-03-18,29.27264404296875,33.724998474121094,34.01250076293945,33.70000076293945,33.775001525878906,27618816
2021-03-19,28.816957473754883,33.20000076293945,33.375,33.07500076293945,33.36249923706055,39701288
2021-03-22,28.947154998779297,33.349998474121094,33.400001525878906,32.900001525878906,33.099998474121094,21224136
2021-03-23,28.990554809570312,33.400001525878906,33.67499923706055,33.400001525878906,33.474998474121094,27467604
2021-03-24,28.534860610961914,32.875,33.11249923706055,32.82500076293945,32.95000076293945,40972516
2021-03-25,28.63251495361328,32.98749923706055,33.13750076293945,32.650001525878906,32.775001525878906,19540068
2021-03-26,29.153301239013672,33.587501525878906,33.599998474121094,33.13750076293945,33.26250076293945,31879756
2021-03-29,29.391990661621094,33.86249923706055,33.974998474121094,33.76250076293945,33.79999923706055,32263336
2021-03-30,29.489641189575195,33.974998474121094,33.98749923706055,33.79999923706055,33.95000076293945,19052992
2021-03-31,29.240097045898438,33.6875,33.95000076293945,33.650001525878906,33.95000076293945,30413248
2021-04-01,29.457090377807617,33.9375,34.01250076293945,33.79999923706055,33.92499923706055,28893264
2021-04-07,29.901931762695312,34.45000076293945,34.48749923706055,34.287498474121094,34.42499923706055,17117556
2021-04-08,29.99957847595215,34.5625,34.5625,34.162498474121094,34.337501525878906,24794268
2021-04-09,29.934478759765625,34.48749923706055,34.724998474121094,34.412498474121094,34.712501525878906,14374740
2021-04-12,29.76088523864746,34.287498474121094,34.599998474121094,34.162498474121094,34.51250076293945,23586236
2021-04-13,29.76088523864746,34.287498474121094,34.70000076293945,34.25,34.29999923706055,22351296
2021-04-14,29.92363166809082,34.474998474121094,34.474998474121094,34.01250076293945,34.337501525878906,25502040
2021-04-15,30.173179626464844,34.76250076293945,34.76250076293945,34.400001525878906,34.51250076293945,30128784
2021-04-16,30.216569900512695,34.8125,34.8125,34.599998474121094,34.724998474121094,44717424
2021-04-19,30.27082633972168,34.875,34.9375,34.662498474121094,34.8125,31997080
2021-04-20,30.216569900512695,34.8125,34.88750076293945,34.70000076293945,34.712501525878906,19005996
2021-04-21,29.945335388183594,34.5,34.73749923706055,34.5,34.73749923706055,31261660
2021-04-22,29.92363166809082,34.474998474121094,34.76250076293945,34.42499923706055,34.63750076293945,15844676
2021-04-23,30.19487190246582,34.787498474121094,34.787498474121094,34.349998474121094,34.474998474121094,23838556
2021-04-26,30.639719009399414,35.29999923706055,35.337501525878906,34.974998474121094,35.0,47495696
2021-04-27,30.65056610107422,35.3125,35.42499923706055,35.20000076293945,35.29999923706055,26350460
2021-04-28,30.466123580932617,35.099998474121094,35.3125,35.04999923706055,35.3125,11847132
2021-04-29,30.509517669677734,35.150001525878906,35.5,35.150001525878906,35.25,35394172
2021-05-03,29.99957847595215,34.5625,35.099998474121094,34.525001525878906,35.099998474121094,26886696
2021-05-04,29.73918342590332,34.26250076293945,34.587501525878906,33.75,34.5625,53149348
2021-05-05,29.457090377807617,33.9375,34.32500076293945,33.92499923706055,34.26250076293945,35123544
2021-05-06,29.717483520507812,34.23749923706055,34.375,33.875,34.07500076293945,31910052
2021-05-07,30.249122619628906,34.849998474121094,34.86249923706055,34.48749923706055,34.537498474121094,27887364
2021-05-10,30.042978286743164,34.61249923706055,34.875,34.525001525878906,34.875,17145392
2021-05-11,28.91460418701172,33.3125,33.95000076293945,33.150001525878906,33.9375,101487268
2021-05-12,28.07917022705078,32.349998474121094,33.224998474121094,30.299999237060547,33.224998474121094,153849896
2021-05-13,27.666881561279297,31.875,32.5,31.25,31.5625,108572604
2021-05-14,27.981523513793945,32.23749923706055,32.5625,31.962499618530273,32.125,60858732
2021-05-17,27.44988441467285,31.625,32.20000076293945,31.174999237060547,31.299999237060547,126414496
2021-05-18,28.70846176147461,33.07500076293945,33.07500076293945,32.0,32.087501525878906,65091716
2021-05-19,28.513166427612305,32.849998474121094,33.162498474121094,32.625,33.04999923706055,67681988
2021-05-20,28.3178653717041,32.625,32.849998474121094,32.42499923706055,32.837501525878906,38038476
2021-05-21,28.71931266784668,33.087501525878906,33.462501525878906,32.82500076293945,33.125,40364120
2021-05-24,28.67591094970703,33.037498474121094,33.162498474121094,32.787498474121094,32.88750076293945,40898176
2021-05-25,29.164146423339844,33.599998474121094,33.662498474121094,33.224998474121094,33.224998474121094,36364972
2021-05-26,29.185848236083984,33.625,33.787498474121094,33.48749923706055,33.712501525878906,20554356
2021-05-27,28.979703903198242,33.38750076293945,33.42499923706055,33.087501525878906,33.375,22624404
2021-05-28,29.467945098876953,33.95000076293945,33.974998474121094,33.57500076293945,33.724998474121094,38184028
2021-05-31,29.750032424926758,34.275001525878906,34.38750076293945,33.95000076293945,33.95000076293945,41441512
2021-06-01,29.880233764648438,34.42499923706055,34.525001525878906,34.29999923706055,34.29999923706055,22239920
2021-06-02,29.880233764648438,34.42499923706055,34.5,34.162498474121094,34.45000076293945,19776268
2021-06-03,29.858535766601562,34.400001525878906,34.61249923706055,34.375,34.48749923706055,19899456
2021-06-04,29.717483520507812,34.23749923706055,34.25,34.07500076293945,34.25,12430320
2021-06-07,29.793432235717773,34.32500076293945,34.349998474121094,33.662498474121094,34.29999923706055,42978416
2021-06-08,29.61983871459961,34.125,34.375,34.125,34.32500076293945,11574400
2021-06-09,29.40284538269043,33.875,34.07500076293945,33.76250076293945,34.07500076293945,23961704
2021-06-10,29.858535766601562,34.400001525878906,34.462501525878906,33.95000076293945,34.0,27041116
2021-06-11,29.967029571533203,34.525001525878906,34.625,34.462501525878906,34.525001525878906,13123036
2021-06-15,30.12978172302246,34.712501525878906,34.75,34.599998474121094,34.650001525878906,15841824
2021-06-16,30.09722900390625,34.67499923706055,34.73749923706055,34.537498474121094,34.67499923706055,28848448
2021-06-17,30.010433197021484,34.57500076293945,34.57500076293945,34.287498474121094,34.45000076293945,12704604
2021-06-18,29.945335388183594,34.5,34.712501525878906,34.48749923706055,34.712501525878906,8566312
2021-06-21,29.229248046875,33.67499923706055,34.25,33.650001525878906,34.224998474121094,62771964
2021-06-22,29.261796951293945,33.712501525878906,34.01250076293945,33.625,33.900001525878906,23116784
2021-06-23,29.73918342590332,34.26250076293945,34.287498474121094,33.70000076293945,33.75,25554192
2021-06-24,29.663240432739258,34.17499923706055,34.3125,34.11249923706055,34.26250076293945,24711284
2021-06-25,29.717483520507812,34.23749923706055,34.48749923706055,34.17499923706055,34.36249923706055,25873856
2021-06-28,29.77173614501953,34.29999923706055,34.375,34.125,34.25,15924228
2021-06-29,29.858535766601562,34.400001525878906,34.67499923706055,34.32500076293945,34.474998474121094,35947620
2021-06-30,30.151473999023438,34.73749923706055,34.837501525878906,34.51250076293945,34.525001525878906,37738688
2021-07-01,30.010433197021484,34.57500076293945,34.79999923706055,34.51250076293945,34.75,18035100
2021-07-02,30.010433197021484,34.57500076293945,34.625,34.474998474121094,34.57500076293945,18841708
2021-07-05,30.292526245117188,34.900001525878906,35.0,34.6875,34.6875,30418260
2021-07-06,30.3250732421875,34.9375,35.01250076293945,34.86249923706055,34.962501525878906,25581352
2021-07-07,30.16232681274414,34.75,34.912498474121094,34.650001525878906,34.900001525878906,26349512
2021-07-08,30.12978172302246,34.712501525878906,34.875,34.54999923706055,34.787498474121094,15770840
2021-07-09,29.89107894897461,34.4375,34.474998474121094,34.23749923706055,34.474998474121094,26946384
2021-07-12,30.16232681274414,34.75,35.01250076293945,34.63750076293945,34.76250076293945,54207240
2021-07-13,30.4118709564209,35.037498474121094,35.25,34.98749923706055,35.0,54740836
2021-07-14,30.487823486328125,35.125,35.275001525878906,35.037498474121094,35.04999923706055,37822716
2021-07-15,30.769914627075195,35.45000076293945,35.462501525878906,35.20000076293945,35.23749923706055,48290328
2021-07-16,30.357622146606445,34.974998474121094,35.0,34.76250076293945,34.95000076293945,37001536
2021-07-19,30.010433197021484,34.57500076293945,34.79999923706055,34.38750076293945,34.75,41802040
2021-07-20,29.77173614501953,34.29999923706055,34.57500076293945,34.26250076293945,34.45000076293945,31443692
2021-07-21,29.739105224609375,34.17499923706055,34.5,34.025001525878906,34.5,50775656
2021-07-22,29.945770263671875,34.412498474121094,34.63750076293945,34.3125,34.45000076293945,24405396
2021-07-23,29.945770263671875,34.412498474121094,34.57500076293945,34.337501525878906,34.51250076293945,12374240
2021-07-26,29.684715270996094,34.11249923706055,34.51250076293945,34.0625,34.4375,46350908
2021-07-27,29.673837661743164,34.099998474121094,34.26250076293945,34.01250076293945,34.125,41265188
2021-07-28,29.206100463867188,33.5625,34.025001525878906,33.4375,34.025001525878906,120230996
2021-07-29,29.69559097290039,34.125,34.150001525878906,33.8125,33.962501525878906,42856636
2021-07-30,29.59769630432129,34.01250076293945,34.150001525878906,34.0,34.150001525878906,15472072
2021-08-02,30.00016212463379,34.474998474121094,34.5,34.01250076293945,34.25,28890076
2021-08-03,30.119813919067383,34.61249923706055,34.61249923706055,34.42499923706055,34.48749923706055,24320952
