grid_family,lambda_value,avg_cash_weight,cash_match_error_abs,pct_days_at_cash_cap,total_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio
constant_lambda_original_probabilities,13.0,0.5056587541406947,0.050857519081714875,0.49843260188087773,0.2233674814328317,1.3480676201105037,1.6747260606169216,-0.16128928176624846,1.0704172178216425
constant_lambda_original_probabilities,12.0,0.4991810437784164,0.05733522944399322,0.43573667711598746,0.21927544636324914,1.2918430294239476,1.5853675522148225,-0.16858631912331878,1.0056995024292688
constant_lambda_original_probabilities,11.0,0.4905225781448695,0.0659936950775401,0.43573667711598746,0.21735333261386125,1.245684776659402,1.5132381113480469,-0.17620135345018795,0.9539680119923513
constant_lambda_original_probabilities,10.0,0.48098172477791495,0.07553454844449464,0.36990595611285265,0.21627733642612368,1.2038222115422235,1.4484644178319879,-0.18414603632288273,0.908381067876637
constant_lambda_original_probabilities,9.0,0.4699302632194507,0.0865860100029589,0.3322884012539185,0.2161515002646277,1.1646411534077055,1.3892538272594988,-0.1924321672823367,0.8687703974467011
constant_lambda_original_probabilities,8.0,0.4556682143227287,0.1008480588996809,0.2664576802507837,0.21916230141091742,1.138284777043323,1.348646406776545,-0.2010716589098719,0.8427912804216984
constant_lambda_original_probabilities,7.0,0.4391648819344601,0.11735139128794947,0.19435736677115986,0.22423222488899364,1.119939306170353,1.3193703186485302,-0.21007649315880728,0.8249451007155676
constant_lambda_original_probabilities,6.0,0.4109822940533263,0.14553397916908328,0.0,0.24098590796435015,1.1414186978994334,1.3454025194675605,-0.2194586746483379,0.8473929319545707
constant_lambda_original_probabilities,5.0,0.3584278151583888,0.1980884580640208,0.0,0.28470082009954,1.2354520673413942,1.4748512118035497,-0.22923017570636983,0.9547161191024474
constant_lambda_original_probabilities,4.0,0.29737226255634996,0.25914401066605963,0.0,0.33883081422071615,1.3353408908492235,1.6195800669251805,-0.23940287183484343,1.0828707838518696
constant_lambda_original_probabilities,3.0,0.22611752991343828,0.33039874330897134,0.0,0.40635317651931513,1.4393674192034176,1.775836927005045,-0.2499884714364331,1.236663325077768
constant_lambda_original_probabilities,2.0,0.14259450607304788,0.4139217671493617,0.0,0.4912581032928567,1.5450337247959538,1.9401795632321617,-0.26099842910126936,1.4222365887948631
