run_id,policy_name,strategy_name,ablation_label,period,entropy_term,bearish_term,cash_allowed,turnover_penalty_active,special_00881_cap_active,alpha_20d,alpha_60d,base_risk_aversion,uncertainty_risk_multiplier,bearish_risk_multiplier,turnover_penalty,max_etf_weight,max_00881_weight,max_cash_weight,n_days,start_date,end_date,total_return,annual_return,annual_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,hit_rate,avg_daily_return,avg_turnover,total_turnover,total_transaction_cost,final_equity
20260711_150104,AURORA10_ABL_NO_CASH,ABL_NO_CASH,No cash allocation,aligned_strict_test_ablation,True,True,False,True,True,0.3,0.7,10.0,2.5,2.0,0.25,0.45,0.3,0.0,319,2024-11-27,2026-03-25,0.6516128009192308,0.4864170518537898,0.2455924320234238,1.9805864856918594,2.5490318693463023,-0.27507365158598773,1.7683156821791648,0.5642633228840125,0.0016422548743965583,0.004168270580794569,1.3296783152734675,0.0013296783152734674,1.6247317491273623
20260711_150104,AURORA10_ABL_NO_BEARISH_TERM,ABL_NO_BEARISH_TERM,No bearish term,aligned_strict_test_ablation,True,False,True,True,True,0.3,0.7,10.0,2.5,0.0,0.25,0.45,0.3,0.6,319,2024-11-27,2026-03-25,0.2652920748385157,0.2042801248575279,0.10423702609728284,1.959765473996508,2.6168624408789682,-0.11690909489503987,1.74734159939335,0.567398119122257,0.0007094538147055084,0.00506979952086677,1.6172660471564995,0.0016172660471564994,1.2453092946237196
20260711_150104,AURORA10_ABL_FULL_AURORA10_UAMV_B,ABL_FULL_AURORA10_UAMV_B,Full AURORA10-UAMV-B,aligned_strict_test_ablation,True,True,True,True,True,0.3,0.7,10.0,2.5,2.0,0.25,0.45,0.3,0.6,319,2024-11-27,2026-03-25,0.26312015382479403,0.2026468136182884,0.10372989778390321,1.9536008224018042,2.602029765738594,-0.11678757250401262,1.7351744648286598,0.567398119122257,0.0007039995108882357,0.005072098435286605,1.617999400856427,0.0016179994008564272,1.2432282581784915
20260711_150104,AURORA10_ABL_NO_00881_SPECIAL_CAP,ABL_NO_00881_SPECIAL_CAP,No 00881 special cap,aligned_strict_test_ablation,True,True,True,True,False,0.3,0.7,10.0,2.5,2.0,0.25,0.45,0.45,0.6,319,2024-11-27,2026-03-25,0.26312015382479403,0.2026468136182884,0.10372989778390321,1.9536008224018042,2.602029765738594,-0.11678757250401262,1.7351744648286598,0.567398119122257,0.0007039995108882357,0.005072098435286605,1.617999400856427,0.0016179994008564272,1.2432282581784915
20260711_150104,AURORA10_ABL_NO_TURNOVER_PENALTY,ABL_NO_TURNOVER_PENALTY,No turnover penalty,aligned_strict_test_ablation,True,True,True,False,True,0.3,0.7,10.0,2.5,2.0,0.0,0.45,0.3,0.6,319,2024-11-27,2026-03-25,0.22809879905296238,0.17622800395339522,0.09755570883757196,1.806434559835046,2.2964970881100584,-0.1183612382811845,1.4888996305930808,0.567398119122257,0.000639852251395705,0.003148853629586895,1.0044843078382195,0.0010044843078382195,1.219012740685104
20260711_150104,AURORA10_ABL_NO_ENTROPY_TERM,ABL_NO_ENTROPY_TERM,No entropy term,aligned_strict_test_ablation,False,True,True,True,True,0.3,0.7,10.0,0.0,2.0,0.25,0.45,0.3,0.6,319,2024-11-27,2026-03-25,0.2419419907596656,0.18668946224155603,0.12152873938624222,1.536175419776389,1.933285900790425,-0.15593504480144127,1.1972258223241328,0.5642633228840125,0.0006578931485600483,0.005062327669434152,1.6148825265494946,0.0016148825265494943,1.2219851729708733
20260711_150104,AURORA10_ABL_FIXED_RISK_AVERSION,ABL_FIXED_RISK_AVERSION,Fixed risk aversion,aligned_strict_test_ablation,False,False,True,True,True,0.3,0.7,10.0,0.0,0.0,0.25,0.45,0.3,0.6,319,2024-11-27,2026-03-25,0.2328500701845473,0.17982137175468238,0.13520481323992117,1.329992383004805,1.6105736241631654,-0.18148395400903472,0.9908389572872676,0.5642633228840125,0.0006416725367625356,0.0051424466350777995,1.6404404765898182,0.0016404404765898181,1.2129818185664285
