date,strategy_name,optimization_status,risk_aversion,expected_class,p_bearish,p_bullish,normalized_entropy,confidence_score,ordinal_variance,risk_aversion_mode,constant_lambda,asset_universe,estimated_portfolio_mu,estimated_portfolio_vol_daily,strategy_control,policy_name,analysis_group
2024-12-02,AURORA18_REDUCED_SYNTH_TW50,optimized,34.68758718538427,2.5592626495359148,0.1619065744490108,0.6143139228674481,0.857978227856162,0.142021772143838,1.092588973198013,dynamic,,"TW50_SYN,00692,00881",0.0002115074434569,0.0152734109755083,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-03,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0005973049842849,0.0148209106431915,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-03,AURORA18_REDUCED_REMOVE_0050,optimized,34.4424074174152,2.435307132188389,0.1670061888018551,0.544813791813928,0.8440913456551236,0.1559086543448764,0.9887153996135344,dynamic,,"006208,00692,00881",0.000592873943438,0.0148032243695054,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-03,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.435307132188389,0.1670061888018551,0.544813791813928,0.8440913456551236,0.1559086543448764,0.9887153996135344,constant_lambda,34.0,"0050,006208,00692,00881",0.0005981039176238,0.0148210688845651,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-03,AURORA18_DYNAMIC_ORIGINAL,optimized,34.4424074174152,2.435307132188389,0.1670061888018551,0.544813791813928,0.8440913456551236,0.1559086543448764,0.9887153996135344,dynamic,,"0050,006208,00692,00881",0.0005970302029561,0.0147943797459035,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-03,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.435307132188389,0.1670061888018551,0.544813791813928,0.8440913456551236,0.1559086543448764,0.9887153996135344,dynamic,,"0050,006208,00692,00881",0.0005970302029561,0.0147943797459035,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-03,AURORA18_REDUCED_REMOVE_006208,optimized,34.4424074174152,2.435307132188389,0.1670061888018551,0.544813791813928,0.8440913456551236,0.1559086543448764,0.9887153996135344,dynamic,,"0050,00692,00881",0.0005930184582703,0.01501540582365,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-03,AURORA18_REDUCED_SYNTH_TW50,optimized,34.4424074174152,2.435307132188389,0.1670061888018551,0.544813791813928,0.8440913456551236,0.1559086543448764,0.9887153996135344,dynamic,,"TW50_SYN,00692,00881",0.0005930706987128,0.0149090710648263,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-03,AURORA18_REDUCED_FULL,optimized,34.4424074174152,2.435307132188389,0.1670061888018551,0.544813791813928,0.8440913456551236,0.1559086543448764,0.9887153996135344,dynamic,,"0050,006208,00692,00881",0.0005970302029561,0.0147943797459035,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-04,AURORA18_DYNAMIC_ORIGINAL,optimized,34.23521686238223,2.371215445027531,0.1705473108860419,0.5020814562299408,0.8329708257864556,0.1670291742135443,0.926699423843246,dynamic,,"0050,006208,00692,00881",0.0006162328673327,0.0143484734728155,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-04,AURORA18_REDUCED_REMOVE_006208,optimized,34.23521686238223,2.371215445027531,0.1705473108860419,0.5020814562299408,0.8329708257864556,0.1670291742135443,0.926699423843246,dynamic,,"0050,00692,00881",0.0006129881862983,0.0145820486807519,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-04,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.371215445027531,0.1705473108860419,0.5020814562299408,0.8329708257864556,0.1670291742135443,0.926699423843246,dynamic,,"0050,006208,00692,00881",0.0006162328673327,0.0143484734728155,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-04,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0006168053941428,0.0143773528435367,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-04,AURORA18_REDUCED_REMOVE_0050,optimized,34.23521686238223,2.371215445027531,0.1705473108860419,0.5020814562299408,0.8329708257864556,0.1670291742135443,0.926699423843246,dynamic,,"006208,00692,00881",0.0006135884783274,0.0143932029612814,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-04,AURORA18_REDUCED_FULL,optimized,34.23521686238223,2.371215445027531,0.1705473108860419,0.5020814562299408,0.8329708257864556,0.1670291742135443,0.926699423843246,dynamic,,"0050,006208,00692,00881",0.0006162328673327,0.0143484734728155,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-04,AURORA18_REDUCED_SYNTH_TW50,optimized,34.23521686238223,2.371215445027531,0.1705473108860419,0.5020814562299408,0.8329708257864556,0.1670291742135443,0.926699423843246,dynamic,,"TW50_SYN,00692,00881",0.0006134346753531,0.0144880576633158,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-04,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.371215445027531,0.1705473108860419,0.5020814562299408,0.8329708257864556,0.1670291742135443,0.926699423843246,constant_lambda,34.0,"0050,006208,00692,00881",0.0006174772217848,0.0143775289406354,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-05,AURORA18_REDUCED_FULL,optimized,34.12226509137572,2.284529601555047,0.1804209475759105,0.45140770561228,0.8205538455943003,0.1794461544056996,0.8804533602730791,dynamic,,"0050,006208,00692,00881",0.0005674912444801,0.013911392440785,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-05,AURORA18_REDUCED_REMOVE_006208,optimized,34.12226509137572,2.284529601555047,0.1804209475759105,0.45140770561228,0.8205538455943003,0.1794461544056996,0.8804533602730791,dynamic,,"0050,00692,00881",0.0005642899686935,0.0141573602965504,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-05,AURORA18_DYNAMIC_ORIGINAL,optimized,34.12226509137572,2.284529601555047,0.1804209475759105,0.45140770561228,0.8205538455943003,0.1794461544056996,0.8804533602730791,dynamic,,"0050,006208,00692,00881",0.0005674912444801,0.013911392440785,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-05,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.284529601555047,0.1804209475759105,0.45140770561228,0.8205538455943003,0.1794461544056996,0.8804533602730791,constant_lambda,34.0,"0050,006208,00692,00881",0.0005687024158422,0.0139411407710889,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-05,AURORA18_REDUCED_SYNTH_TW50,optimized,34.12226509137572,2.284529601555047,0.1804209475759105,0.45140770561228,0.8205538455943003,0.1794461544056996,0.8804533602730791,dynamic,,"TW50_SYN,00692,00881",0.0005671370434375,0.0140768673351363,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-05,AURORA18_REDUCED_REMOVE_0050,optimized,34.12226509137572,2.284529601555047,0.1804209475759105,0.45140770561228,0.8205538455943003,0.1794461544056996,0.8804533602730791,dynamic,,"006208,00692,00881",0.0005697836902677,0.0139943928880819,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-05,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0005681829579066,0.0139409518178179,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-05,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.284529601555047,0.1804209475759105,0.45140770561228,0.8205538455943003,0.1794461544056996,0.8804533602730791,dynamic,,"0050,006208,00692,00881",0.0005674912444801,0.013911392440785,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-06,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.359660036282496,0.1705127720939589,0.4947282024009992,0.8160181093994711,0.1839818906005289,0.8681136826533882,dynamic,,"0050,006208,00692,00881",0.0006500282793899,0.0134456647476119,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-06,AURORA18_REDUCED_SYNTH_TW50,optimized,33.81070817686596,2.359660036282496,0.1705127720939589,0.4947282024009992,0.8160181093994711,0.1839818906005289,0.8681136826533882,dynamic,,"TW50_SYN,00692,00881",0.0006503858873014,0.0136355651507478,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-06,AURORA18_REDUCED_REMOVE_0050,optimized,33.81070817686596,2.359660036282496,0.1705127720939589,0.4947282024009992,0.8160181093994711,0.1839818906005289,0.8681136826533882,dynamic,,"006208,00692,00881",0.0006536852669516,0.0135623080451055,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-06,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0006506841087102,0.0134717458078428,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-06,AURORA18_REDUCED_FULL,optimized,33.81070817686596,2.359660036282496,0.1705127720939589,0.4947282024009992,0.8160181093994711,0.1839818906005289,0.8681136826533882,dynamic,,"0050,006208,00692,00881",0.0006500282793899,0.0134456647476119,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-06,AURORA18_DYNAMIC_ORIGINAL,optimized,33.81070817686596,2.359660036282496,0.1705127720939589,0.4947282024009992,0.8160181093994711,0.1839818906005289,0.8681136826533882,dynamic,,"0050,006208,00692,00881",0.0006500282793899,0.0134456647476119,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-06,AURORA18_REDUCED_REMOVE_006208,optimized,33.81070817686596,2.359660036282496,0.1705127720939589,0.4947282024009992,0.8160181093994711,0.1839818906005289,0.8681136826533882,dynamic,,"0050,00692,00881",0.0006468315018189,0.0137056852281688,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-06,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.359660036282496,0.1705127720939589,0.4947282024009992,0.8160181093994711,0.1839818906005289,0.8681136826533882,constant_lambda,34.0,"0050,006208,00692,00881",0.000651296315128,0.0134719497629734,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-09,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.3706925681421955,0.1725143700270477,0.4966922956520501,0.816030620787075,0.183969379212925,0.8579435283393453,dynamic,,"0050,006208,00692,00881",0.0006143459406756,0.0130035986156398,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-09,AURORA18_REDUCED_REMOVE_006208,optimized,33.85105292021783,2.3706925681421955,0.1725143700270477,0.4966922956520501,0.816030620787075,0.183969379212925,0.8579435283393453,dynamic,,"0050,00692,00881",0.0006117580399741,0.0132701935589963,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-09,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0006148515531094,0.0130269313804228,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-09,AURORA18_REDUCED_SYNTH_TW50,optimized,33.85105292021783,2.3706925681421955,0.1725143700270477,0.4966922956520501,0.816030620787075,0.183969379212925,0.8579435283393453,dynamic,,"TW50_SYN,00692,00881",0.0006171748190635,0.0132113011467214,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-09,AURORA18_DYNAMIC_ORIGINAL,optimized,33.85105292021783,2.3706925681421955,0.1725143700270477,0.4966922956520501,0.816030620787075,0.183969379212925,0.8579435283393453,dynamic,,"0050,006208,00692,00881",0.0006143459406756,0.0130035986156398,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-09,AURORA18_REDUCED_FULL,optimized,33.85105292021783,2.3706925681421955,0.1725143700270477,0.4966922956520501,0.816030620787075,0.183969379212925,0.8579435283393453,dynamic,,"0050,006208,00692,00881",0.0006143459406756,0.0130035986156398,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-09,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.3706925681421955,0.1725143700270477,0.4966922956520501,0.816030620787075,0.183969379212925,0.8579435283393453,constant_lambda,34.0,"0050,006208,00692,00881",0.0006154556715355,0.0130271500167219,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-09,AURORA18_REDUCED_REMOVE_0050,optimized,33.85105292021783,2.3706925681421955,0.1725143700270477,0.4966922956520501,0.816030620787075,0.183969379212925,0.8579435283393453,dynamic,,"006208,00692,00881",0.0006224442131994,0.0131482412581223,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-10,AURORA18_REDUCED_REMOVE_006208,optimized,33.90889949691513,2.430106874560796,0.165301567274087,0.5299605936348604,0.8241147260573358,0.1758852739426641,0.8906156878014286,dynamic,,"0050,00692,00881",0.0006139629657171,0.0128816972065585,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-10,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.430106874560796,0.165301567274087,0.5299605936348604,0.8241147260573358,0.1758852739426641,0.8906156878014286,dynamic,,"0050,006208,00692,00881",0.0006142985256676,0.0126059755334104,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-10,AURORA18_REDUCED_FULL,optimized,33.90889949691513,2.430106874560796,0.165301567274087,0.5299605936348604,0.8241147260573358,0.1758852739426641,0.8906156878014286,dynamic,,"0050,006208,00692,00881",0.0006142985256676,0.0126059755334104,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-10,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.430106874560796,0.165301567274087,0.5299605936348604,0.8241147260573358,0.1758852739426641,0.8906156878014286,constant_lambda,34.0,"0050,006208,00692,00881",0.0006153515245323,0.0126276837159768,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-10,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0006146862705509,0.0126274464606237,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-10,AURORA18_REDUCED_SYNTH_TW50,optimized,33.90889949691513,2.430106874560796,0.165301567274087,0.5299605936348604,0.8241147260573358,0.1758852739426641,0.8906156878014286,dynamic,,"TW50_SYN,00692,00881",0.0006190863794858,0.0128328383053101,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-10,AURORA18_DYNAMIC_ORIGINAL,optimized,33.90889949691513,2.430106874560796,0.165301567274087,0.5299605936348604,0.8241147260573358,0.1758852739426641,0.8906156878014286,dynamic,,"0050,006208,00692,00881",0.0006142985256676,0.0126059755334104,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-10,AURORA18_REDUCED_REMOVE_0050,optimized,33.90889949691513,2.430106874560796,0.165301567274087,0.5299605936348604,0.8241147260573358,0.1758852739426641,0.8906156878014286,dynamic,,"006208,00692,00881",0.0006240121478155,0.0127788020094055,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-11,AURORA18_REDUCED_REMOVE_006208,optimized,33.86688657814712,2.480628388128525,0.1587556354065468,0.5565074513559556,0.8276709548006473,0.1723290451993526,0.909664915013206,dynamic,,"0050,00692,00881",0.0004032999621877,0.012512680633377,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-11,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.480628388128525,0.1587556354065468,0.5565074513559556,0.8276709548006473,0.1723290451993526,0.909664915013206,dynamic,,"0050,006208,00692,00881",0.0004051163500455,0.0122271233986438,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-11,AURORA18_REDUCED_FULL,optimized,33.86688657814712,2.480628388128525,0.1587556354065468,0.5565074513559556,0.8276709548006473,0.1723290451993526,0.909664915013206,dynamic,,"0050,006208,00692,00881",0.0004051163500455,0.0122271233986438,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-11,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0004050495464949,0.0122463614403675,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-11,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.480628388128525,0.1587556354065468,0.5565074513559556,0.8276709548006473,0.1723290451993526,0.909664915013206,constant_lambda,34.0,"0050,006208,00692,00881",0.0004057552695066,0.0122466199393155,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-11,AURORA18_DYNAMIC_ORIGINAL,optimized,33.86688657814712,2.480628388128525,0.1587556354065468,0.5565074513559556,0.8276709548006473,0.1723290451993526,0.909664915013206,dynamic,,"0050,006208,00692,00881",0.0004051163500455,0.0122271233986438,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-11,AURORA18_REDUCED_SYNTH_TW50,optimized,33.86688657814712,2.480628388128525,0.1587556354065468,0.5565074513559556,0.8276709548006473,0.1723290451993526,0.909664915013206,dynamic,,"TW50_SYN,00692,00881",0.0004098185931175,0.0124730431918359,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-11,AURORA18_REDUCED_REMOVE_0050,optimized,33.86688657814712,2.480628388128525,0.1587556354065468,0.5565074513559556,0.8276709548006473,0.1723290451993526,0.909664915013206,dynamic,,"006208,00692,00881",0.0004164096481681,0.0124272898973347,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-12,AURORA18_DYNAMIC_ORIGINAL,optimized,33.97419763616773,2.4240992852430043,0.1630533188245528,0.52222131488298,0.8285252503870667,0.1714747496129333,0.89918777749343,dynamic,,"0050,006208,00692,00881",0.0003420439437341,0.0118303537011013,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-12,AURORA18_REDUCED_SYNTH_TW50,optimized,33.97419763616773,2.4240992852430043,0.1630533188245528,0.52222131488298,0.8285252503870667,0.1714747496129333,0.89918777749343,dynamic,,"TW50_SYN,00692,00881",0.0003465777807628,0.0120937140876271,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-12,AURORA18_REDUCED_REMOVE_006208,optimized,33.97419763616773,2.4240992852430043,0.1630533188245528,0.52222131488298,0.8285252503870667,0.1714747496129333,0.89918777749343,dynamic,,"0050,00692,00881",0.0003444113856522,0.0121233962932662,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-12,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.4240992852430043,0.1630533188245528,0.52222131488298,0.8285252503870667,0.1714747496129333,0.89918777749343,dynamic,,"0050,006208,00692,00881",0.0003420439437341,0.0118303537011013,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-12,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0003419692194724,0.0118486316330865,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-12,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.4240992852430043,0.1630533188245528,0.52222131488298,0.8285252503870667,0.1714747496129333,0.89918777749343,constant_lambda,34.0,"0050,006208,00692,00881",0.000342579732232,0.0118489068162057,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-12,AURORA18_REDUCED_REMOVE_0050,optimized,33.97419763616773,2.4240992852430043,0.1630533188245528,0.52222131488298,0.8285252503870667,0.1714747496129333,0.89918777749343,dynamic,,"006208,00692,00881",0.0003485218631614,0.0120572266338147,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-12,AURORA18_REDUCED_FULL,optimized,33.97419763616773,2.4240992852430043,0.1630533188245528,0.52222131488298,0.8285252503870667,0.1714747496129333,0.89918777749343,dynamic,,"0050,006208,00692,00881",0.0003420439437341,0.0118303537011013,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-13,AURORA18_REDUCED_REMOVE_006208,optimized,33.79787302815779,2.4112204772906543,0.165386850888497,0.5255528921580456,0.8196054404155139,0.1803945595844861,0.8867193443845345,dynamic,,"0050,00692,00881",0.0003645511121409,0.011659619451592,Reduced-universe: Remove 006208,AURORA18_REDUCED_REMOVE_006208,reduced_universe_sensitivity
2024-12-13,AURORA18_DYNAMIC_ORIGINAL,static_baseline,,2.4112204772906543,0.165386850888497,0.5255528921580456,0.8196054404155139,0.1803945595844861,0.8867193443845345,dynamic,,"0050,006208,00692,00881",0.0003615748148725,0.0113570141495444,Static exposure-matched cash baseline,AURORA18_STATIC_EXPOSURE_MATCHED_CASH,constant_lambda_exposure_match
2024-12-13,AURORA18_REDUCED_SYNTH_TW50,optimized,33.79787302815779,2.4112204772906543,0.165386850888497,0.5255528921580456,0.8196054404155139,0.1803945595844861,0.8867193443845345,dynamic,,"TW50_SYN,00692,00881",0.0003655703216112,0.0116307676028431,Reduced-universe: Synthetic Taiwan 50 sleeve,AURORA18_REDUCED_SYNTH_TW50,reduced_universe_sensitivity
2024-12-13,AURORA18_DYNAMIC_ORIGINAL,optimized,33.79787302815779,2.4112204772906543,0.165386850888497,0.5255528921580456,0.8196054404155139,0.1803945595844861,0.8867193443845345,dynamic,,"0050,006208,00692,00881",0.0003615748148725,0.0113570141495444,Original dynamic AURORA,AURORA18_DYNAMIC_ORIGINAL,constant_lambda_exposure_match
2024-12-13,AURORA18_REDUCED_REMOVE_0050,optimized,33.79787302815779,2.4112204772906543,0.165386850888497,0.5255528921580456,0.8196054404155139,0.1803945595844861,0.8867193443845345,dynamic,,"006208,00692,00881",0.0003661779984899,0.0115934263310194,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
2024-12-13,AURORA18_Exposure_matched_constant_lambda_AURORA_34,optimized,34.0,2.4112204772906543,0.165386850888497,0.5255528921580456,0.8196054404155139,0.1803945595844861,0.8867193443845345,constant_lambda,34.0,"0050,006208,00692,00881",0.000362075362729,0.0113726959985983,Exposure-matched constant-lambda AURORA,AURORA18_Exposure_matched_constant_lambda_AURORA_34_0,constant_lambda_exposure_match
2024-12-13,AURORA18_REDUCED_FULL,optimized,33.79787302815779,2.4112204772906543,0.165386850888497,0.5255528921580456,0.8196054404155139,0.1803945595844861,0.8867193443845345,dynamic,,"0050,006208,00692,00881",0.0003615748148725,0.0113570141495444,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-13,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34,optimized,34.0,2.0,0.4,0.4,1.0000000000000002,-2.220446049250313e-16,2.0,constant_lambda,34.0,"0050,006208,00692,00881",0.0003615018130706,0.0113724098472614,Exposure-matched constant-lambda no-probability AURORA,AURORA18_Exposure_matched_constant_lambda_no_probability_AURORA_34_0,constant_lambda_exposure_match
2024-12-16,AURORA18_REDUCED_FULL,optimized,33.62462198353035,2.3717545646610008,0.1699523111390763,0.4954784952689826,0.8090230304299529,0.190976969570047,0.8362138720841967,dynamic,,"0050,006208,00692,00881",0.0003555570427183,0.0110107408495896,Reduced-universe: Full universe,AURORA18_REDUCED_FULL,reduced_universe_sensitivity
2024-12-16,AURORA18_REDUCED_REMOVE_0050,optimized,33.62462198353035,2.3717545646610008,0.1699523111390763,0.4954784952689826,0.8090230304299529,0.190976969570047,0.8362138720841967,dynamic,,"006208,00692,00881",0.0003617522692692,0.0112706126284627,Reduced-universe: Remove 0050,AURORA18_REDUCED_REMOVE_0050,reduced_universe_sensitivity
