kappa,ordered_policy,n_shuffle_replications,ordered_total_return,shuffled_mean_total_return,ordered_minus_shuffled_total_return,ordered_sharpe,shuffled_mean_sharpe,ordered_minus_shuffled_sharpe,ordered_sortino,shuffled_mean_sortino,ordered_minus_shuffled_sortino,ordered_max_drawdown,shuffled_mean_max_drawdown,ordered_minus_shuffled_max_drawdown,ordered_avg_cash,shuffled_mean_avg_cash,ordered_minus_shuffled_avg_cash,ordered_cash_cap_binding,shuffled_mean_cash_cap_binding,ordered_minus_shuffled_cash_cap_binding,ordered_weighted_brier,shuffled_mean_weighted_brier,ordered_minus_shuffled_weighted_brier
0.0,oracle_ordered_kappa_0_0,5,0.24094383486464732,0.24094383486464732,0.0,1.741838629747972,1.741838629747972,0.0,2.241515750917867,2.241515750917867,0.0,-0.11691055462615929,-0.11691055462615929,0.0,0.5864884324352,0.5864884324352,0.0,0.2507836990595611,0.2507836990595611,0.0,0.825277557391944,0.825277557391944,0.0
0.1,oracle_ordered_kappa_0_1,5,0.24103468105765624,0.2408519031960216,0.0001827778616346476,1.7421685129579232,1.7416250865310423,0.0005434264268808775,2.2420791447005035,2.241150558636263,0.0009285860642407329,-0.11690892132371677,-0.11691063962575929,1.7183020425137752e-06,0.5864120297965298,0.5865772306334854,-0.0001652008369555924,0.2507836990595611,0.2507836990595611,0.0,0.6684748214874745,0.7771770158448413,-0.10870219435736683
0.25,oracle_ordered_kappa_0_25,5,0.24145704183279593,0.2409346032969367,0.0005224385358592321,1.743311622072284,1.7415837389558324,0.0017278831164515562,2.244027813496217,2.2410009427683164,0.0030268707279006435,-0.11690797694945287,-0.11691346376068021,5.486811227334298e-06,0.5860401823197153,0.5864773332395661,-0.0004371509198507484,0.2507836990595611,0.2501567398119122,0.0006269592476488839,0.4642186260329685,0.7453471526787365,-0.28112852664576804
0.5,oracle_ordered_kappa_0_5,5,0.24416638895070109,0.2429149337321296,0.001251455218571479,1.7507258716061629,1.746714755708791,0.0040111158973719085,2.2566077098162705,2.2500231702543303,0.0065845395619401614,-0.11690896672540929,-0.11694700724692024,3.804052151094861e-05,0.5836332171361096,0.5846189296147217,-0.0009857124786121219,0.2413793103448276,0.23636363636363633,0.005015673981191265,0.206319389347986,0.7583570069028449,-0.5520376175548589
0.75,oracle_ordered_kappa_0_75,5,0.2506644075572919,0.24745998343683,0.0032044241204619017,1.7688966271315254,1.7581823500891147,0.01071427704241068,2.2873786640165648,2.269521138620914,0.017857525395650775,-0.11691310372069752,-0.11695721613667728,4.411241597976345e-05,0.5778572900665584,0.5804494303733424,-0.0025921403067840076,0.22884012539184953,0.22131661442006267,0.0075235109717868565,0.0515798473369965,0.8936488128542377,-0.8420689655172412
1.0,oracle_ordered_kappa_1_0,5,0.2624920137717084,0.2577295526303408,0.00476246114136758,1.799443649988117,1.7843433824323356,0.015100267555781421,2.3391797873235944,2.314041906013671,0.025137881309923227,-0.11694001816913491,-0.11708423083777672,0.00014421266864181326,0.5673555096791427,0.5709032836332942,-0.003547773954151512,0.21630094043887146,0.16426332288401255,0.05203761755485892,0.0,1.1149843260188086,-1.1149843260188086
