date,policy_name,mode,lambda_value,is_rebalance,turnover,transaction_cost,cash_weight,at_cash_cap,avg_equity_exposure,expected_class,normalized_entropy,p_bearish,solver_success,fallback_used,message,objective_value,equality_residual,max_bound_violation
2025-09-30,oracle_shuffled_kappa_0_0_seed_3,dynamic,37.33404333424533,True,0.027838208433453387,2.783820843345339e-05,0.5957134063842457,0.0,0.40428659361575425,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.00158741971840038,0.0,0.0
2025-10-31,oracle_shuffled_kappa_0_0_seed_3,dynamic,37.33404333424533,True,0.0062721947905566705,6.272194790556671e-06,0.5701087225563358,0.0,0.4298912774436643,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-8.112389671121266e-05,0.0,0.0
2025-11-28,oracle_shuffled_kappa_0_0_seed_3,dynamic,37.33404333424533,True,0.009340684979261521,9.34068497926152e-06,0.5839632112990412,0.0,0.4160367887009589,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0003742078966231513,0.0,0.0
2025-12-31,oracle_shuffled_kappa_0_0_seed_3,dynamic,37.33404333424533,True,0.011025745391933212,1.1025745391933212e-05,0.5775619725668496,0.0,0.42243802743315045,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0005999981068331175,0.0,0.0
2026-01-30,oracle_shuffled_kappa_0_0_seed_3,dynamic,37.33404333424533,True,0.011768264911615561,1.176826491161556e-05,0.5502946519049962,0.0,0.4497053480950038,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0006241474895242008,0.0,0.0
2026-02-26,oracle_shuffled_kappa_0_0_seed_3,dynamic,37.33404333424533,True,0.009903185206959694,9.903185206959694e-06,0.5320453893361402,0.0,0.46795461066385974,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.00028876740239619004,0.0,0.0
2026-03-25,oracle_shuffled_kappa_0_0_seed_3,dynamic,37.33404333424533,True,0.018206790059713304,1.8206790059713305e-05,0.5601311168630286,0.0,0.4398688831369714,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.001022099260128351,0.0,0.0
2024-11-29,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.008745514055699122,8.745514055699123e-06,0.6,1.0,0.4,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0017468046925959429,0.0,0.0
2024-12-31,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.02527696201801667,2.5276962018016673e-05,0.6,1.0,0.39999999999999997,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.001573243319415904,0.0,0.0
2025-01-22,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.0063662629356413675,6.366262935641368e-06,0.6,1.0,0.4000000000000001,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.001488855409650062,0.0,0.0
2025-02-27,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.007897254919399951,7.897254919399951e-06,0.6,1.0,0.39999999999999997,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0007240741821844614,0.0,0.0
2025-03-31,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.0386038705268916,3.8603870526891596e-05,0.6,1.0,0.4000000000000001,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0009258127850247569,0.0,0.0
2025-04-30,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.030186221157354295,3.0186221157354296e-05,0.6,1.0,0.39999999999999997,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0024727357864059206,0.0,0.0
2025-05-29,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.030193395635373044,3.0193395635373045e-05,0.6,1.0,0.4000000000000001,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0022981731188162434,0.0,0.0
2025-06-30,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.03236670662421916,3.236670662421916e-05,0.5991211555107471,0.0,0.40087884448925293,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0019824586664508466,0.0,0.0
2025-07-31,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.028472486520764437,2.847248652076444e-05,0.598307429353521,0.0,0.4016925706464791,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0016254209445390126,0.0,0.0
2025-08-29,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.023330953018854822,2.3330953018854823e-05,0.6,1.0,0.4000000000000001,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0015749656010510735,0.0,0.0
2025-09-30,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.027838208433453387,2.783820843345339e-05,0.5957134063842457,0.0,0.40428659361575425,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.00158741971840038,0.0,0.0
2025-10-31,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.0062721947905566705,6.272194790556671e-06,0.5701087225563358,0.0,0.4298912774436643,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-8.112389671121266e-05,0.0,0.0
2025-11-28,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.009340684979261521,9.34068497926152e-06,0.5839632112990412,0.0,0.4160367887009589,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0003742078966231513,0.0,0.0
2025-12-31,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.011025745391933212,1.1025745391933212e-05,0.5775619725668496,0.0,0.42243802743315045,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0005999981068331175,0.0,0.0
2026-01-30,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.011768264911615561,1.176826491161556e-05,0.5502946519049962,0.0,0.4497053480950038,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.0006241474895242008,0.0,0.0
2026-02-26,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.009903185206959694,9.903185206959694e-06,0.5320453893361402,0.0,0.46795461066385974,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.00028876740239619004,0.0,0.0
2026-03-25,oracle_shuffled_kappa_0_0_seed_4,dynamic,37.33404333424533,True,0.018206790059713304,1.8206790059713305e-05,0.5601311168630286,0.0,0.4398688831369714,2.3019088016967126,0.9123224968904919,0.22629904559915165,True,False,Optimization terminated successfully,-0.001022099260128351,0.0,0.0
2024-11-29,oracle_ordered_kappa_0_1,dynamic,36.306021833233224,True,0.008745514055699122,8.745514055699123e-06,0.6,1.0,0.4000000000000001,2.3017179215270414,0.8893055604979397,0.2036691410392365,True,False,Optimization terminated successfully,-0.001696372874433867,0.0,0.0
2024-12-31,oracle_ordered_kappa_0_1,dynamic,39.14354655470258,True,0.025277157817205936,2.5277157817205937e-05,0.6,1.0,0.4,2.131717921527042,0.946806549356714,0.2736691410392365,True,False,Optimization terminated successfully,-0.0016562538777796512,0.0,0.0
2025-01-22,oracle_ordered_kappa_0_1,dynamic,40.03276143964624,True,0.006467622933867101,6.4676229338671015e-06,0.6,1.0,0.4,2.101717921527042,0.9583751447544602,0.30366914103923653,True,False,Optimization terminated successfully,-0.0015999002967299943,0.0,0.0
2025-02-27,oracle_ordered_kappa_0_1,dynamic,39.03044103689808,True,0.007897331927973816,7.897331927973816e-06,0.6,1.0,0.4,2.171717921527041,0.9182823286445342,0.30366914103923653,True,False,Optimization terminated successfully,-0.0007630061016843601,0.0,0.0
2025-03-31,oracle_ordered_kappa_0_1,dynamic,36.33361986696471,True,0.0386030850094925,3.86030850094925e-05,0.6,1.0,0.4,2.3417179215270414,0.8904094818471993,0.2036691410392365,True,False,Optimization terminated successfully,-0.0009064107171582141,0.0,0.0
2025-04-30,oracle_ordered_kappa_0_1,dynamic,37.09342157380796,True,0.030185877475169987,3.018587747516999e-05,0.6,1.0,0.4,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.002459211813598387,0.0,0.0
2025-05-29,oracle_ordered_kappa_0_1,dynamic,37.09342157380796,True,0.03019285725911164,3.019285725911164e-05,0.6,1.0,0.4000000000000001,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0022846506659672267,0.0,0.0
2025-06-30,oracle_ordered_kappa_0_1,dynamic,37.09342157380796,True,0.03215332920505118,3.215332920505118e-05,0.5990148850443701,0.0,0.40098511495562994,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0019684826029273557,0.0,0.0
2025-07-31,oracle_ordered_kappa_0_1,dynamic,37.070320722632246,True,0.028262273372508584,2.8262273372508585e-05,0.5980952264533769,0.0,0.40190477354662313,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0016121004906264173,0.0,0.0
2025-08-29,oracle_ordered_kappa_0_1,dynamic,37.09342157380796,True,0.02375946801079934,2.375946801079934e-05,0.6,1.0,0.39999999999999997,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015632328450481065,0.0,0.0
2025-09-30,oracle_ordered_kappa_0_1,dynamic,37.09342157380796,True,0.027642111807556047,2.7642111807556046e-05,0.5956160110922754,0.0,0.40438398890772465,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015745302995036111,0.0,0.0
2025-10-31,oracle_ordered_kappa_0_1,dynamic,37.070320722632246,True,0.006195169115063917,6.195169115063917e-06,0.569971055394587,0.0,0.430028944605413,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-7.589254430312511e-05,0.0,0.0
2025-11-28,oracle_ordered_kappa_0_1,dynamic,37.09342157380796,True,0.009262051051009093,9.262051051009093e-06,0.583786801926399,0.0,0.416213198073601,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0003691302733094949,0.0,0.0
2025-12-31,oracle_ordered_kappa_0_1,dynamic,37.2490952677219,True,0.01100136295635934,1.100136295635934e-05,0.5773722542147499,0.0,0.4226277457852502,2.4717179215270413,0.9270284978774868,0.2036691410392365,True,False,Optimization terminated successfully,-0.0005985879185603742,0.0,0.0
2026-01-30,oracle_ordered_kappa_0_1,dynamic,37.09342157380796,True,0.011680265418679656,1.1680265418679656e-05,0.550058171644932,0.0,0.44994182835506796,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0006181126585161429,0.0,0.0
2026-02-26,oracle_ordered_kappa_0_1,dynamic,37.959535607575894,True,0.010173362254709675,1.0173362254709676e-05,0.5319424702704434,0.0,0.46805752972955667,2.3817179215270414,0.9314461114716467,0.23366914103923647,True,False,Optimization terminated successfully,-0.0003089510122038495,0.0,0.0
2026-03-25,oracle_ordered_kappa_0_1,dynamic,37.2490952677219,True,0.018162397618975964,1.8162397618975966e-05,0.5600057895061405,0.0,0.43999421049385945,2.4717179215270413,0.9270284978774868,0.2036691410392365,True,False,Optimization terminated successfully,-0.0010191638752739835,0.0,0.0
2024-11-29,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.2490952677219,True,0.008745514055699122,8.745514055699123e-06,0.6,1.0,0.4,2.4717179215270413,0.9270284978774868,0.2036691410392365,True,False,Optimization terminated successfully,-0.001742516191899158,0.0,0.0
2024-12-31,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.070320722632246,True,0.02527697282713709,2.527697282713709e-05,0.6,1.0,0.4000000000000001,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015610952538535512,0.0,0.0
2025-01-22,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.09342157380796,True,0.006366247167942651,6.366247167942652e-06,0.6,1.0,0.4000000000000001,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0014788769810849872,0.0,0.0
2025-02-27,oracle_shuffled_kappa_0_1_seed_0,dynamic,36.306021833233224,True,0.007897210805296276,7.897210805296277e-06,0.6,1.0,0.40000000000000013,2.3017179215270414,0.8893055604979397,0.2036691410392365,True,False,Optimization terminated successfully,-0.0007005070598751435,0.0,0.0
2025-03-31,oracle_shuffled_kappa_0_1_seed_0,dynamic,38.30567909530795,True,0.03860405746213069,3.8604057462130694e-05,0.6,1.0,0.4,2.2017179215270413,0.9132918509809288,0.2736691410392365,True,False,Optimization terminated successfully,-0.0009446571515517436,0.0,0.0
2025-04-30,oracle_shuffled_kappa_0_1_seed_0,dynamic,38.32877994648366,True,0.03018626248964941,3.018626248964941e-05,0.6,1.0,0.4,2.231717921527041,0.9142158850279571,0.2736691410392365,True,False,Optimization terminated successfully,-0.0025280574033263396,0.0,0.0
2025-05-29,oracle_shuffled_kappa_0_1_seed_0,dynamic,38.30567909530795,True,0.03019351635380009,3.019351635380009e-05,0.6,1.0,0.40000000000000013,2.2017179215270413,0.9132918509809288,0.2736691410392365,True,False,Optimization terminated successfully,-0.002352250486289075,0.0,0.0
2025-06-30,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.070320722632246,True,0.032133112325377244,3.213311232537724e-05,0.5990044451936954,0.0,0.4009955548063045,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0019671675086992027,0.0,0.0
2025-07-31,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.09342157380796,True,0.028281830589825613,2.8281830589825612e-05,0.5980945082696961,0.0,0.4019054917303039,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0016133943532861614,0.0,0.0
2025-08-29,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.09342157380796,True,0.023758540276540785,2.3758540276540786e-05,0.6,1.0,0.40000000000000013,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015632141025070192,0.0,0.0
2025-09-30,oracle_shuffled_kappa_0_1_seed_0,dynamic,36.187451640419724,True,0.026906918210987327,2.6906918210987326e-05,0.5952473139658089,0.0,0.40475268603419123,2.2717179215270416,0.8845627527853998,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015264174751673722,0.0,0.0
2025-10-31,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.09342157380796,True,0.006211780627816341,6.21178062781634e-06,0.5696033205631098,0.0,0.43039667943689025,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-7.707484723699817e-05,0.0,0.0
2025-11-28,oracle_shuffled_kappa_0_1_seed_0,dynamic,38.30567909530795,True,0.009689441690772183,9.689441690772183e-06,0.5836349917567372,0.0,0.4163650082432628,2.2017179215270413,0.9132918509809288,0.2736691410392365,True,False,Optimization terminated successfully,-0.00039766553186650885,0.0,0.0
2025-12-31,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.070320722632246,True,0.010944523207705045,1.0944523207705045e-05,0.5771906427516508,0.0,0.4228093572483492,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0005950076503205128,0.0,0.0
2026-01-30,oracle_shuffled_kappa_0_1_seed_0,dynamic,37.070320722632246,True,0.011677325500418112,1.1677325500418113e-05,0.5498716605299523,0.0,0.45012833947004766,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0006181555143358467,0.0,0.0
2026-02-26,oracle_shuffled_kappa_0_1_seed_0,dynamic,39.14354655470258,True,0.010677391270686343,1.0677391270686344e-05,0.532006404578751,0.0,0.4679935954212491,2.131717921527042,0.946806549356714,0.2736691410392365,True,False,Optimization terminated successfully,-0.0003465424020104147,0.0,0.0
2026-03-25,oracle_shuffled_kappa_0_1_seed_0,dynamic,36.306021833233224,True,0.01761933373920628,1.761933373920628e-05,0.5597990011665263,0.0,0.44020099883347374,2.3017179215270414,0.8893055604979397,0.2036691410392365,True,False,Optimization terminated successfully,-0.0009808897192192963,0.0,0.0
2024-11-29,oracle_shuffled_kappa_0_1_seed_1,dynamic,36.306021833233224,True,0.008745514055699122,8.745514055699123e-06,0.6,1.0,0.4000000000000001,2.3017179215270414,0.8893055604979397,0.2036691410392365,True,False,Optimization terminated successfully,-0.001696372874433867,0.0,0.0
2024-12-31,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.959535607575894,True,0.025277157817205936,2.5277157817205937e-05,0.6,1.0,0.4,2.3817179215270414,0.9314461114716467,0.23366914103923647,True,False,Optimization terminated successfully,-0.001601864395529916,0.0,0.0
2025-01-22,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.070320722632246,True,0.006366203739074372,6.366203739074372e-06,0.5999999999999999,1.0,0.4,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0014779574662193075,1.1102230246251565e-16,0.0
2025-02-27,oracle_shuffled_kappa_0_1_seed_1,dynamic,39.16664740587829,True,0.007897156565363148,7.897156565363148e-06,0.6,1.0,0.4000000000000001,2.1617179215270417,0.9477305834037423,0.2736691410392365,True,False,Optimization terminated successfully,-0.000766169217483409,0.0,0.0
2025-03-31,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.09342157380796,True,0.03860388366329669,3.8603883663296686e-05,0.6,1.0,0.40000000000000013,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0009210942280917162,0.0,0.0
2025-04-30,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.959535607575894,True,0.03018620001082123,3.018620001082123e-05,0.6000000000000001,1.0,0.39999999999999997,2.3817179215270414,0.9314461114716467,0.23366914103923647,True,False,Optimization terminated successfully,-0.0025074306226527615,0.0,1.1102230246251565e-16
2025-05-29,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.070320722632246,True,0.030193347261190093,3.0193347261190093e-05,0.6,1.0,0.39999999999999997,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0022834258420770864,0.0,0.0
2025-06-30,oracle_shuffled_kappa_0_1_seed_1,dynamic,38.32877994648366,True,0.033243378286744965,3.3243378286744967e-05,0.599559528978024,0.0,0.40044047102197605,2.231717921527041,0.9142158850279571,0.2736691410392365,True,False,Optimization terminated successfully,-0.0020396657075014276,0.0,0.0
2025-07-31,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.070320722632246,True,0.028220175135054218,2.822017513505422e-05,0.5986251882947341,0.0,0.401374811705266,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0016072263279660781,0.0,0.0
2025-08-29,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.070320722632246,True,0.022689169706979123,2.2689169706979124e-05,0.6,1.0,0.4,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015580952174428639,0.0,0.0
2025-09-30,oracle_shuffled_kappa_0_1_seed_1,dynamic,40.03276143964624,True,0.030022782926623498,3.0022782926623498e-05,0.5968054892828618,0.0,0.40319451071713824,2.101717921527042,0.9583751447544602,0.30366914103923653,True,False,Optimization terminated successfully,-0.0017306012696206895,0.0,0.0
2025-10-31,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.09342157380796,True,0.00617013254197335,6.17013254197335e-06,0.5711716654734411,0.0,0.428828334526559,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-7.396623679529977e-05,0.0,0.0
2025-11-28,oracle_shuffled_kappa_0_1_seed_1,dynamic,36.33361986696471,True,0.008965825579287531,8.965825579287532e-06,0.5848328291331109,0.0,0.41516717086688915,2.3417179215270414,0.8904094818471993,0.2036691410392365,True,False,Optimization terminated successfully,-0.0003486154284012013,0.0,0.0
2025-12-31,oracle_shuffled_kappa_0_1_seed_1,dynamic,39.03044103689808,True,0.011581734639047839,1.1581734639047838e-05,0.5787159554257857,0.0,0.4212840445742144,2.171717921527041,0.9182823286445342,0.30366914103923653,True,False,Optimization terminated successfully,-0.0006358409232662793,0.0,0.0
2026-01-30,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.09342157380796,True,0.011635715694859605,1.1635715694859606e-05,0.5514027475822355,0.0,0.44859725241776455,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0006130684337161915,0.0,0.0
2026-02-26,oracle_shuffled_kappa_0_1_seed_1,dynamic,36.33361986696471,True,0.009446118129353642,9.446118129353642e-06,0.532933558845794,0.0,0.46706644115420604,2.3417179215270414,0.8904094818471993,0.2036691410392365,True,False,Optimization terminated successfully,-0.0002542427398045517,0.0,0.0
2026-03-25,oracle_shuffled_kappa_0_1_seed_1,dynamic,37.070320722632246,True,0.01801191894047159,1.8011918940471593e-05,0.5609182947474687,0.0,0.43908170525253126,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0010063957337244746,0.0,0.0
2024-11-29,oracle_shuffled_kappa_0_1_seed_2,dynamic,36.25688198937383,True,0.008745514055699122,8.745514055699123e-06,0.6,1.0,0.4,2.3717179215270416,0.8873399667435637,0.20366914103923653,True,False,Optimization terminated successfully,-0.0016939015721081098,0.0,0.0
2024-12-31,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.070320722632246,True,0.0252771633446221,2.52771633446221e-05,0.6,1.0,0.39999999999999997,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.001561122559939446,0.0,0.0
2025-01-22,oracle_shuffled_kappa_0_1_seed_2,dynamic,36.187451640419724,True,0.006366218746237523,6.3662187462375234e-06,0.6000000000000001,1.0,0.4,2.2717179215270416,0.8845627527853998,0.2036691410392365,True,False,Optimization terminated successfully,-0.0014417751805526561,0.0,1.1102230246251565e-16
2025-02-27,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.070320722632246,True,0.00789711498020075,7.897114980200751e-06,0.6,1.0,0.4,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0007179991454391948,0.0,0.0
2025-03-31,oracle_shuffled_kappa_0_1_seed_2,dynamic,39.51173648116452,True,0.038604376194598444,3.860437619459845e-05,0.6,1.0,0.4,2.191717921527042,0.9615341464151916,0.2736691410392365,True,False,Optimization terminated successfully,-0.0009679876341278839,0.0,0.0
2025-04-30,oracle_shuffled_kappa_0_1_seed_2,dynamic,38.37893597929467,True,0.030186329188081742,3.0186329188081743e-05,0.6,1.0,0.4,2.3517179215270416,0.9482221263403975,0.2336691410392365,True,False,Optimization terminated successfully,-0.0025307735772608243,0.0,0.0
2025-05-29,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.959535607575894,True,0.030193544687096507,3.0193544687096507e-05,0.6,1.0,0.4,2.3817179215270414,0.9314461114716467,0.23366914103923647,True,False,Optimization terminated successfully,-0.002332894665121793,0.0,0.0
2025-06-30,oracle_shuffled_kappa_0_1_seed_2,dynamic,38.32877994648366,True,0.033243313523559734,3.3243313523559734e-05,0.5995594040134007,0.0,0.40044059598659926,2.231717921527041,0.9142158850279571,0.2736691410392365,True,False,Optimization terminated successfully,-0.002039655994577391,0.0,0.0
2025-07-31,oracle_shuffled_kappa_0_1_seed_2,dynamic,39.03044103689808,True,0.02983432898199917,2.983432898199917e-05,0.5994322406404797,0.0,0.40056775935952027,2.171717921527041,0.9182823286445342,0.30366914103923653,True,False,Optimization terminated successfully,-0.0017123871550071663,0.0,0.0
2025-08-29,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.09342157380796,True,0.021057730820758166,2.1057730820758167e-05,0.6,1.0,0.4000000000000001,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015537197632685838,0.0,0.0
2025-09-30,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.959535607575894,True,0.02834434692312987,2.834434692312987e-05,0.5959647525047099,0.0,0.4040352474952901,2.3817179215270414,0.9314461114716467,0.23366914103923647,True,False,Optimization terminated successfully,-0.001620538415684662,0.0,0.0
2025-10-31,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.070320722632246,True,0.006185552454400792,6.185552454400792e-06,0.5703221297934012,0.0,0.42967787020659876,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-7.51608877154651e-05,0.0,0.0
2025-11-28,oracle_shuffled_kappa_0_1_seed_2,dynamic,36.306021833233224,True,0.008981819983203854,8.981819983203854e-06,0.5839961419479756,0.0,0.41600385805202444,2.3017179215270414,0.8893055604979397,0.2036691410392365,True,False,Optimization terminated successfully,-0.00035037329885240096,0.0,0.0
2025-12-31,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.2490952677219,True,0.01099443459409194,1.099443459409194e-05,0.57757913662377,0.0,0.4224208633762301,2.4717179215270413,0.9270284978774868,0.2036691410392365,True,False,Optimization terminated successfully,-0.000597798465425415,0.0,0.0
2026-01-30,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.070320722632246,True,0.011664205186768806,1.1664205186768806e-05,0.5502606468850102,0.0,0.4497393531149899,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0006166668231898769,0.0,0.0
2026-02-26,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.09342157380796,True,0.009802445982370095,9.802445982370095e-06,0.5319609828079676,0.0,0.46803901719203256,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0002812629966403735,0.0,0.0
2026-03-25,oracle_shuffled_kappa_0_1_seed_2,dynamic,37.959535607575894,True,0.018568118032247227,1.8568118032247227e-05,0.560229688409369,0.0,0.4397703115906309,2.3817179215270414,0.9314461114716467,0.23366914103923647,True,False,Optimization terminated successfully,-0.0010476662326895753,0.0,0.0
2024-11-29,oracle_shuffled_kappa_0_1_seed_3,dynamic,37.09342157380796,True,0.008745514055699136,8.745514055699136e-06,0.6,1.0,0.4000000000000001,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0017348975305035012,0.0,0.0
2024-12-31,oracle_shuffled_kappa_0_1_seed_3,dynamic,37.070320722632246,True,0.025277002925915115,2.5277002925915117e-05,0.6,1.0,0.4,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0015610995203638096,0.0,0.0
2025-01-22,oracle_shuffled_kappa_0_1_seed_3,dynamic,37.959535607575894,True,0.006373571644761197,6.3735716447611975e-06,0.6,1.0,0.40000000000000013,2.3817179215270414,0.9314461114716467,0.23366914103923647,True,False,Optimization terminated successfully,-0.001514528802968523,0.0,0.0
2025-02-27,oracle_shuffled_kappa_0_1_seed_3,dynamic,37.09342157380796,True,0.007897248541943638,7.897248541943639e-06,0.6,1.0,0.4,2.4417179215270415,0.920801550120929,0.2036691410392365,True,False,Optimization terminated successfully,-0.0007184857908020177,0.0,0.0
2025-03-31,oracle_shuffled_kappa_0_1_seed_3,dynamic,37.070320722632246,True,0.03860387911332486,3.860387911332486e-05,0.6,1.0,0.39999999999999997,2.4117179215270417,0.9198775160739006,0.2036691410392365,True,False,Optimization terminated successfully,-0.0009206669804370973,0.0,0.0
