n_days,start_date,end_date,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,avg_daily_return,daily_volatility,hit_rate,final_equity,aggregation_rule,policy_name,weighted_brier_30_70,brier_20d,brier_60d,avg_entropy,avg_bearish_probability,avg_dynamic_lambda,avg_cash,median_cash,cash_cap_binding_frequency,avg_equity_exposure,total_turnover,rebalance_count,solver_success_rate,fallback_rate
319,2024-11-27,2026-03-25,0.2416078219589921,0.1864372165219781,0.10101624579380047,1.7433614481775563,2.244305641946024,-0.11693297334426056,1.5943938753108686,0.0006988405895100791,0.006363425351137393,0.5642633228840125,1.241607821958992,latest,AURORA_fold_rule_latest,0.853656832072207,0.7247607110616118,0.9088980267910336,0.8637159015324524,0.19043223113049212,35.40154216092115,0.5858464301644842,0.5876675341530279,0.2445141065830721,0.41415356983551577,0.3222069941976639,17,1.0,0.0
319,2024-11-27,2026-03-25,0.24217441957072072,0.18686490161121294,0.10115417581843535,1.744687125801673,2.2465885565110373,-0.11693363549336577,1.5980423496010667,0.0007003269375853295,0.006372114125982938,0.5642633228840125,1.2421744195707207,earliest,AURORA_fold_rule_earliest,0.8211538324868798,0.7456977760788359,0.8534921423760415,0.8729386833679802,0.1891759773842583,35.60698663188468,0.585308087320041,0.5876306222251535,0.2445141065830721,0.41469191267995903,0.3189781078839159,17,1.0,0.0
319,2024-11-27,2026-03-25,0.24177444178142848,0.18656299047948588,0.10105624582907966,1.7437609431149763,2.244947115689275,-0.11692704418198441,1.5955503860092501,0.0006992775179943445,0.006365945116513168,0.5642633228840125,1.2417744417814285,average,AURORA_fold_rule_average,0.8245072752074831,0.7287233599242154,0.8655575246145979,0.8793918356926839,0.19204796780148717,35.82575524834684,0.5856864320420755,0.5876677093887264,0.2445141065830721,0.41431356795792446,0.3211276717959566,17,1.0,0.0
