Date,0050,006208,00692,00881
2021-01-01,,,,
2021-01-04,,,,
2021-01-05,0.002010356143756331,0.003571259587476172,0.00032389767974905226,0.010249826310673171
2021-01-06,0.01083474817744956,0.007829347285898791,0.008743504907926303,0.005072873957884028
2021-01-07,0.023421975784282623,0.022598985817929185,0.019582730316591856,0.01703467357562949
2021-01-08,0.01784326839819439,0.023480478842269337,0.017947098587510757,0.019230844713235884
2021-01-11,0.008384243807295633,0.0033737777028757243,0.005258201653938199,0.04869135455299878
2021-01-12,-0.0015117640825247358,0.0013449969475163304,0.0003077275880505326,-0.03946617424484811
2021-01-13,0.024224099692933265,0.020819391898530215,0.01845588707984991,0.021752343320917245
2021-01-14,-0.009238874686622434,-0.009210573974876457,-0.006342562522379747,0.005913663474796715
2021-01-15,0.003357047400933011,0.003320244543803863,-0.0027355075213928437,0.0
2021-01-18,-0.000743484841797093,0.0013236333973885017,0.0,-0.004703149779167415
2021-01-19,0.02641361711204593,0.024454444280920917,0.022553950194545314,0.026580049389564264
2021-01-20,0.001812357783919527,0.004516209347519284,0.0,0.0005752813375154986
2021-01-21,0.034732212818199715,0.03018613255078484,0.028912209734114347,0.03507779134751643
2021-01-22,-0.017863530091556723,-0.012468567609183467,-0.014194751629949098,0.02777764066259847
2021-01-25,-0.013459394317663298,-0.011363694041914174,-0.011754186537035971,-0.0324324513129739
2021-01-26,-0.02028017879118571,-0.022349995083608243,-0.01784131050684512,-0.021787587231799077
2021-01-27,0.0015054180626612457,-0.0006531141764819504,0.0006055795679069664,0.005711101878313807
2021-01-28,-0.020293090487193965,-0.020915140195456816,-0.021180109720359996,-0.02555374929621501
2021-01-29,-0.01649418118588608,-0.018024068338381105,-0.012055674783001624,-0.019230731513868005
2021-02-01,0.019890845770782706,0.022433658948214807,0.016583234638053,0.017825159948822833
2021-02-02,0.02829838468964363,0.028590520261845054,0.028008770958408702,0.024518450588899343
2021-02-03,-0.000743784217457244,0.0006464722971595283,-0.0008983064799582552,0.003988575447183562
2021-02-04,-0.005954637328794754,-0.007105923605224218,-0.006292927251964953,-0.009080656494821704
2021-02-05,0.009359793667261362,0.009759151229829843,0.008745307976188332,0.008591302033388981
2021-02-08,0.0,0.0,0.0,0.0
2021-02-09,0.0,0.0,0.0,0.0
2021-02-10,0.0,0.0,0.0,0.0
2021-02-11,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0
2021-02-15,0.0,0.0,0.0,0.0
2021-02-16,0.0,0.0,0.0,0.0
2021-02-17,0.042655801369868795,0.041237219052265184,0.04364738326115458,0.029528581601407478
2021-02-18,-0.0014229441028057455,-0.001237738343585093,0.00028634477800326685,0.002206229598761933
2021-02-19,-0.01068750738225932,-0.009293675466611306,-0.007159208570471032,-0.007154387720203936
2021-02-22,-0.00036026550637247023,-0.0006253395317112886,-0.0028843889145925283,0.0022170865810742235
2021-02-23,-0.0021614854848891474,-0.0037546037043570957,0.0008679039645853592,-0.004424736260030482
2021-02-24,-0.014801235779209776,-0.01633163277573091,-0.01531799228708286,-0.01166673173405175
2021-02-25,0.008061447447985648,0.010217166120357613,0.009098889687811251,0.008993881917349844
2021-02-26,-0.030170782620653758,-0.020859943034019057,-0.01716106290748942,-0.02284114590696462
2021-03-01,0.0,0.0,0.0,0.0
2021-03-02,0.000374720475130097,-0.00903802469626147,-0.001183846079775397,-0.01083247921683983
2021-03-03,0.014612444609138686,0.01628667425148511,0.003259561105061204,0.01325636617418735
2021-03-04,-0.019571825420937605,-0.020512592413662767,-0.01712966805060956,-0.021615438761145023
2021-03-05,-0.006026208830529289,-0.009162578548152833,-0.007211418325498542,-0.0063951801499269045
2021-03-08,-0.0007578763315294612,-0.0006602168822270604,0.0006053228343196881,-0.0052663340840087836
2021-03-09,-0.0037922557184996153,-0.0019829988404204135,-0.0012099132805033497,-0.004117696528980863
2021-03-10,0.004187260454800779,0.003311449148206691,0.0033311819572234835,0.0005907313777677725
2021-03-11,0.02122818388438641,0.020461975842489766,0.017205020462425447,0.022432155468747883
2021-03-12,0.004083253635475126,0.0038807768201167825,0.0032640373787640176,0.004041385591712299
2021-03-15,-0.0025880090085745877,-0.001288666614638001,-0.00029558926602213376,-0.0011499011583546714
2021-03-16,0.003336092559887982,0.005161204914866158,0.0014791006379499816,0.005181132311196768
2021-03-17,-0.008496738902292744,-0.008985815536800446,-0.006499147227766788,-0.001145291048803343
2021-03-18,0.00521605833612071,0.003238302598305598,0.002973371516221235,0.007454008271081447
2021-03-19,-0.0155669767495199,-0.01420244904517387,-0.01245174230157231,-0.013659593574299689
2021-03-22,0.004518087141676563,0.0052388285443703,0.0033023990450402607,0.004039209313338343
2021-03-23,0.0014992772447877112,-0.0006512984522780707,-0.0005984400512732968,0.0005748522192661198
2021-03-24,-0.01571871258075974,-0.014341664144848387,-0.011676822792695885,-0.008041374241049115
2021-03-25,0.003422282098474838,0.0033069533062770606,0.003938285118475049,0.004632265543833114
2021-03-26,0.018188632268038685,0.017798089307516474,0.015389339265531321,0.01210381410624728
2021-03-29,0.008187389162226388,0.0064767183962688435,0.006240923810625132,0.007972530331003425
2021-03-30,0.0033223516255946883,0.003217463990091707,0.0020669996598081664,0.009604646579870035
2021-03-31,-0.008462094946240728,-0.00769717070090703,-0.0044208733132683475,-0.00951327493628984
2021-04-01,0.00742108795222407,0.0071104044078520445,0.006512902209859339,0.0005648807829261582
2021-04-02,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,0.0,0.0
2021-04-07,0.015101334829146218,0.015404671883674892,0.015882317789830402,0.01581031694064161
2021-04-08,0.0032655653832591724,0.0037924658231183184,0.004053244540021428,0.008893969793742906
2021-04-09,-0.002170021030085678,-0.003148576212229859,-0.0008650112022201562,-0.007713591061740299
2021-04-12,-0.005799116213491162,-0.004421841150471395,-0.0008661099530014038,-0.00943932512200274
2021-04-13,0.0,0.0,-0.0008664405554688059,-0.004484111712282801
2021-04-14,0.005468467357013118,0.005076168027682737,0.0054929865537587386,0.0011260963350552267
2021-04-15,0.008339494388314161,0.01010095102953712,0.00920076918224022,0.00674905372644119
2021-04-16,0.0014380411539323124,0.0,0.002563981949136096,0.003352167906218728
2021-04-19,0.001795585646803044,0.0,0.004262650189021722,-0.0038977465178506865
2021-04-20,-0.0017923672978094052,0.0018748457700943355,0.0011319230638089373,0.003912998393714062
2021-04-21,-0.008976350168868774,-0.010605007939799682,-0.008761919929432649,-0.007238340153640221
2021-04-22,-0.0007247779933478027,-0.003152656549542554,-0.0031367356669701474,-0.0039260144324331225
2021-04-23,0.009064415622527466,0.009487771130502143,0.009153257772352763,0.01576595509698442
2021-04-26,0.01473253830552812,0.015037452361159387,0.013605490796683828,0.016629492594624873
2021-04-27,0.00035402059893163695,-0.001234466538803769,0.0,0.0016359457964407742
2021-04-28,-0.006017589350009955,-0.004326405244530873,-0.0016778413144642457,-0.0010889225163366323
2021-04-29,0.0014243390246166943,0.002482942922039433,0.0008404324692306009,0.01362391183457401
2021-04-30,0.0,0.0,0.0,0.0
2021-05-03,-0.016714102112220353,-0.017337444078434072,-0.014553770569827318,-0.0322579384391527
2021-05-04,-0.008679956961980761,-0.006931188011241929,-0.0110763611038599,-0.013333354274560727
2021-05-05,-0.009485568048583137,-0.009517759601323617,-0.0028719635266342136,-0.015765879296207985
2021-05-06,0.008839744162117524,0.00960921782655344,0.008352515234082425,0.009725452359069076
2021-05-07,0.017889775180802703,0.016497435188805865,0.016852322664427044,0.022096573152171173
2021-05-10,-0.006814886351512617,-0.008115061692405057,-0.00337049229005848,-0.018847250793983417
2021-05-11,-0.03755866309131395,-0.02957834396515835,-0.029030619130678392,-0.02711868892896796
2021-05-12,-0.028893148754780773,-0.016861082327402244,-0.03628433704957057,-0.043553875809697384
2021-05-13,-0.014683078682086403,-0.03562006463410461,-0.013554235344360732,-0.01517920197740108
2021-05-14,0.011372512359867804,0.013679901926999971,0.01129752318433419,0.009864270624127425
2021-05-17,-0.018999648066303942,-0.020917669422148455,-0.00754836980643292,-0.01648332953081777
2021-05-18,0.04585000533295536,0.046864052708229575,0.029814523063151244,0.04903773557313662
2021-05-19,-0.006802709789361927,-0.0072414724714736645,-0.005022231097407404,-0.010059065685353197
2021-05-20,-0.006849504294937692,-0.0026526496303826974,-0.00653202418819232,-0.010759232864419488
