Date,0050,006208,00692,00881,TAIEX,SP500,NASDAQ,SOXX,USD_TWD,VIX,NIKKEI225,HANGSENG,KOSPI,US10Y
2022-04-20,29.490962982177734,68.29962921142578,28.181947708129883,11.931504249572754,17148.880859375,4459.4501953125,13453.0703125,139.05821228027344,29.253700256347656,20.31999969482422,27217.849609375,20944.669921875,2718.68994140625,2.8399999141693115
2022-04-21,29.513195037841797,68.29962921142578,28.231809616088867,11.991840362548828,17127.94921875,4393.66015625,13174.650390625,135.34808349609375,29.16349983215332,22.68000030517578,27553.060546875,20682.220703125,2728.2099609375,2.9170000553131104
2022-04-22,29.257526397705078,67.9417953491211,28.048973083496094,11.848543167114258,17025.08984375,4271.77978515625,12839.2900390625,132.33738708496094,29.288999557495117,28.209999084472656,27105.259765625,20638.51953125,2704.7099609375,2.9059998989105225
2022-04-25,28.735069274902344,66.59996032714844,27.542011260986328,11.561944007873535,16620.900390625,4296.1201171875,13004.849609375,134.57443237304688,29.31100082397461,27.020000457763672,26590.779296875,19869.33984375,2657.1298828125,2.8259999752044678
2022-04-26,28.735069274902344,66.55524444580078,27.53369903564453,11.54686164855957,16644.7890625,4175.2001953125,12490.740234375,128.60789489746094,29.193700790405273,33.52000045776367,26700.109375,19934.7109375,2668.31005859375,2.7720000743865967
2022-04-27,28.13479995727539,65.12393951416016,27.01011848449707,11.380936622619629,16303.349609375,4183.9599609375,12488.9296875,127.90518951416016,29.30069923400879,31.600000381469727,26386.630859375,19946.359375,2639.06005859375,2.818000078201294
2022-04-28,28.257076263427734,65.52648162841797,27.14309310913086,11.48652458190918,16419.380859375,4287.5,12871.5302734375,134.95480346679688,29.37470054626465,29.989999771118164,26847.900390625,20276.169921875,2667.489990234375,2.86299991607666
2022-04-29,28.62390899658203,66.4210433959961,27.45059585571289,11.614739418029785,16592.1796875,4131.93017578125,12334.6396484375,129.18812561035156,29.452699661254883,33.400001525878906,,21089.390625,2695.050048828125,2.88700008392334
2022-05-02,,,,,,4155.3798828125,12536.01953125,133.50100708007812,29.43400001525879,32.34000015258789,26818.529296875,,2687.449951171875,2.996000051498413
2022-05-03,28.412704467773438,65.75012969970703,27.251134872436523,11.561944007873535,16498.900390625,4175.47998046875,12563.759765625,134.606689453125,29.484600067138672,29.25,,21101.890625,2680.4599609375,2.9600000381469727
2022-05-04,28.412704467773438,65.88431549072266,27.300996780395508,11.58457088470459,16565.830078125,4300.169921875,12964.8603515625,139.82861328125,29.422100067138672,25.420000076293945,,20869.51953125,2677.570068359375,2.9170000553131104
2022-05-05,28.735069274902344,66.55524444580078,27.525388717651367,11.74295425415039,16696.119140625,4146.8701171875,12317.6904296875,133.05621337890625,29.239999771118164,31.200000762939453,,20793.400390625,,3.065999984741211
2022-05-06,28.157033920288086,65.30284118652344,27.101543426513672,11.524234771728516,16408.19921875,4123.33984375,12144.66015625,131.87001037597656,29.606700897216797,30.190000534057617,27003.560546875,20001.9609375,2644.510009765625,3.122999906539917
2022-05-09,27.690160751342773,64.1399154663086,26.60289192199707,11.365852355957031,16048.919921875,3991.239990234375,11623.25,125.15563201904297,29.649999618530273,34.75,26319.33984375,,,3.0789999961853027
2022-05-10,27.56787872314453,63.96099853515625,26.49485206604004,11.373393058776855,16061.7001953125,4001.050048828125,11737.669921875,128.0019073486328,29.750999450683594,32.9900016784668,26167.099609375,19633.689453125,2596.56005859375,2.993000030517578
2022-05-11,27.61234474182129,63.96099853515625,26.49485206604004,11.403562545776367,16006.25,3935.179931640625,11364.240234375,124.2208251953125,29.641700744628906,32.560001373291016,26213.640625,19824.5703125,2592.27001953125,2.9210000038146973
2022-05-12,26.95649528503418,62.44025802612305,25.821674346923828,11.252720832824707,15616.6796875,3930.080078125,11370.9599609375,124.97509002685547,29.68899917602539,31.770000457763672,25748.720703125,19380.33984375,2550.080078125,2.816999912261963
2022-05-13,27.201053619384766,63.06644821166992,26.12917709350586,11.39601993560791,15832.5400390625,4023.889892578125,11805.0,131.35423278808594,29.821500778198242,28.8700008392334,26427.650390625,19898.76953125,2604.239990234375,2.934999942779541
