date,policy_name,gross_return,transaction_cost,net_return,equity,drawdown
2025-02-14,AURORA_fold_rule_latest,-0.004534884823103763,0.0,-0.004534884823103763,1.010752643482651,-0.014989135228204442
2025-02-17,AURORA_fold_rule_latest,0.005717462592594262,0.0,0.005717462592594262,1.0165315839121287,-0.009357372455572888
2025-02-18,AURORA_fold_rule_latest,0.0015990774312045991,0.0,0.0015990774312045991,1.0181570966260693,-0.0077732581874773166
2025-02-19,AURORA_fold_rule_latest,-0.0010430457205004148,0.0,-0.0010430457205004148,1.0170951122236365,-0.00880819604429084
2025-02-20,AURORA_fold_rule_latest,-0.0010908120955301778,0.0,-0.0010908120955301778,1.0159856525729183,-0.00988940005303618
2025-02-21,AURORA_fold_rule_latest,0.00267867670922628,0.0,0.00267867670922628,1.0187071496773736,-0.007237213849399904
2025-02-24,AURORA_fold_rule_latest,-0.002675942907829227,0.0,-0.002675942907829227,1.0159811475050395,-0.009893790386156454
2025-02-25,AURORA_fold_rule_latest,-0.004677854234436855,0.0,-0.004677854234436855,1.011228535792075,-0.014525362911340878
2025-02-26,AURORA_fold_rule_latest,0.0015969537458283048,0.0,0.0015969537458283048,1.0128434209901964,-0.012951605498223495
2025-02-27,AURORA_fold_rule_latest,-0.004162024708812437,7.89688708811108e-06,-0.004169921595900548,1.0086199433357437,-0.017067519914655382
2025-03-03,AURORA_fold_rule_latest,-0.008756840724504892,0.0,-0.008756840724504892,0.9997876191403934,-0.025674903085705303
2025-03-04,AURORA_fold_rule_latest,-0.0020291472130043006,0.0,-0.0020291472130043006,0.9977589028794185,-0.027651952140669067
2025-03-05,AURORA_fold_rule_latest,0.004697109915671925,0.0,0.004697109915671925,1.0024454861155834,-0.023084726483584728
2025-03-06,AURORA_fold_rule_latest,-0.002053160423688678,0.0,-0.002053160423688678,1.0003873047165854,-0.025090490260465725
2025-03-07,AURORA_fold_rule_latest,-0.004041064207758018,0.0,-0.004041064207758018,0.9963446753855997,-0.029030162186077124
2025-03-10,AURORA_fold_rule_latest,-0.0020027553824223158,0.0,-0.0020027553824223158,0.9943492407242234,-0.030974777254928698
2025-03-11,AURORA_fold_rule_latest,-0.007483834879297744,0.0,-0.007483834879297744,0.9869076951942882,-0.03822680201582751
2025-03-12,AURORA_fold_rule_latest,0.0020277946390926433,0.0,0.0020277946390926433,0.9889089413278825,-0.03627652348093213
2025-03-13,AURORA_fold_rule_latest,-0.0028044629943118292,0.0,-0.0028044629943118292,0.9861355827971844,-0.03897925030757943
2025-03-14,AURORA_fold_rule_latest,-0.001221570346228027,0.0,-0.001221570346228027,0.984930948811879,-0.040153204757513494
2025-03-17,AURORA_fold_rule_latest,0.003180471262938435,0.0,0.003180471262938435,0.9880634933905539,-0.03710043960842124
2025-03-18,AURORA_fold_rule_latest,0.001987469112964864,0.0,0.001987469112964864,0.9900272390653158,-0.03518670647325561
2025-03-19,AURORA_fold_rule_latest,-0.004544106461639658,0.0,-0.004544106461639658,0.9855284498910798,-0.0395709207946463
2025-03-20,AURORA_fold_rule_latest,0.007413895995214246,0.0,0.007413895995214246,0.9928350553188968,-0.03245039949063855
2025-03-21,AURORA_fold_rule_latest,-0.002604543041067193,0.0,-0.002604543041067193,0.9902491736846385,-0.034970424069532435
2025-03-24,AURORA_fold_rule_latest,-0.0008782961917183059,0.0,-0.0008782961917183059,0.9893794416065391,-0.03581800587096773
2025-03-25,AURORA_fold_rule_latest,0.004150645812237656,0.0,0.004150645812237656,0.9934860052425573,-0.031816027914801204
2025-03-26,AURORA_fold_rule_latest,-0.0002584239171784517,0.0,-0.0002584239171784517,0.9932292646974205,-0.03206622980941687
2025-03-27,AURORA_fold_rule_latest,-0.007546834594003864,0.0,-0.007546834594003864,0.985733527722825,-0.0393710658709957
2025-03-28,AURORA_fold_rule_latest,-0.004531962832181811,0.0,-0.004531962832181811,0.9812662200127497,-0.04372460049598681
2025-03-31,AURORA_fold_rule_latest,-0.014592624252926263,3.860624396744372e-05,-0.014631230496893707,0.9669090877689275,-0.0577160862846392
2025-04-01,AURORA_fold_rule_latest,0.00857479816688814,0.0,0.00857479816688814,0.975200138042276,-0.04963619190862445
2025-04-02,AURORA_fold_rule_latest,-0.00046182700364977476,0.0,-0.00046182700364977476,0.9747497642845651,-0.050075095578492546
2025-04-07,AURORA_fold_rule_latest,-0.03956989230817644,0.0,-0.03956989230817644,0.9361790210844044,-0.0876635217473064
2025-04-08,AURORA_fold_rule_latest,-0.014750406721043016,0.0,-0.014750406721043016,0.9223699997597016,-0.10112085586797759
2025-04-09,AURORA_fold_rule_latest,-0.017590927077912648,0.0,-0.017590927077912648,0.9061446563550744,-0.11693297334426056
2025-04-10,AURORA_fold_rule_latest,0.0349249645361296,0.0,0.0349249645361296,0.9377917263428787,-0.0860918887552834
2025-04-11,AURORA_fold_rule_latest,0.010691879702044263,0.0,0.010691879702044263,0.9478184826665091,-0.07632049317113243
2025-04-14,AURORA_fold_rule_latest,-0.0010878559178818842,0.0,-0.0010878559178818842,0.9467873927210626,-0.07732532338886244
2025-04-15,AURORA_fold_rule_latest,0.004034371589102269,0.0,0.004034371589102269,0.9506070848791767,-0.07360291088755833
2025-04-16,AURORA_fold_rule_latest,-0.006893095890431766,0.0,-0.006893095890431766,0.9440544590889807,-0.07998865485542728
2025-04-17,AURORA_fold_rule_latest,-0.0030094843507618846,0.0,-0.0030094843507618846,0.9412133419680854,-0.08275741460116326
2025-04-18,AURORA_fold_rule_latest,0.001165128004544963,0.0,0.001165128004544963,0.9423099759910638,-0.08168870957795382
2025-04-21,AURORA_fold_rule_latest,-0.005425838296141032,0.0,-0.005425838296141032,0.9371971544364958,-0.08667131814530438
2025-04-22,AURORA_fold_rule_latest,-0.006200430586847084,0.0,-0.006200430586847084,0.9313861285342216,-0.09233434924012107
2025-04-23,AURORA_fold_rule_latest,0.01612481442958997,0.0,0.01612481442958997,0.9464045570191303,-0.07769840905750491
2025-04-24,AURORA_fold_rule_latest,-0.0027403145214980073,0.0,-0.0027403145214980073,0.9438111108683188,-0.0802258055003654
2025-04-25,AURORA_fold_rule_latest,0.009460659852274931,0.0,0.009460659852274931,0.9527401867530416,-0.07152413470530428
2025-04-28,AURORA_fold_rule_latest,0.0026487187629343004,0.0,0.0026487187629343004,0.9552637275618959,-0.06906486325996652
2025-04-29,AURORA_fold_rule_latest,0.0019741366487980743,0.0,0.0019741366487980743,0.9571495486957432,-0.0672270700888743
2025-04-30,AURORA_fold_rule_latest,0.00019360642749598152,3.018741723007122e-05,0.0001634190102659103,0.9573059651276675,-0.0670746372598654
2025-05-02,AURORA_fold_rule_latest,0.011433675542075165,0.0,0.011433675542075165,0.9682514909274305,-0.05640787135732184
2025-05-05,AURORA_fold_rule_latest,-0.0043500230381845455,0.0,-0.0043500230381845455,0.9640395746351396,-0.06051251885556719
2025-05-06,AURORA_fold_rule_latest,-0.001396599737413512,0.0,-0.001396599737413512,0.9626931972183479,-0.061824606825036765
2025-05-07,AURORA_fold_rule_latest,-0.0008405263351935399,0.0,-0.0008405263351935399,0.9618840282333743,-0.0626131679500308
2025-05-08,AURORA_fold_rule_latest,0.0053022271596044595,0.0,0.0053022271596044595,0.9669841558522629,-0.05764293003007992
2025-05-09,AURORA_fold_rule_latest,0.004488381887411432,0.0,0.004488381887411432,0.9713243500228042,-0.05341327162575271
2025-05-12,AURORA_fold_rule_latest,0.004337929116325189,0.0,0.004337929116325189,0.9755378862021638,-0.049307045495611046
2025-05-13,AURORA_fold_rule_latest,0.005878437764057456,0.0,0.005878437764057456,0.9812725249526834,-0.04371845612982905
2025-05-14,AURORA_fold_rule_latest,0.009186454725119662,0.0,0.009186454725119662,0.9902869405761651,-0.03493361902259817
2025-05-15,AURORA_fold_rule_latest,-0.0010302319874320655,0.0,-0.0010302319874320655,0.9892667152932473,-0.03592786127827641
2025-05-16,AURORA_fold_rule_latest,0.000610154029418102,0.0,0.000610154029418102,0.9898703203657526,-0.03533962877818564
2025-05-19,AURORA_fold_rule_latest,-0.006154830776924031,0.0,-0.006154830776924031,0.9837778360528019,-0.04127695012026056
2025-05-20,AURORA_fold_rule_latest,0.0006733313912754677,0.0,0.0006733313912754677,0.9844402445518573,-0.040631411795237216
2025-05-21,AURORA_fold_rule_latest,0.006011307650950761,0.0,0.006011307650950761,0.9903580177258356,-0.03486435206088012
2025-05-22,AURORA_fold_rule_latest,-0.004581707062943627,0.0,-0.004581707062943627,0.9858204874011783,-0.039286320875741465
2025-05-23,AURORA_fold_rule_latest,-0.0011506307250587113,0.0,-0.0011506307250587113,0.9846861720589821,-0.04039174755292607
2025-05-26,AURORA_fold_rule_latest,-0.000863801426359709,0.0,-0.000863801426359709,0.9838355987390409,-0.041220658530136456
2025-05-27,AURORA_fold_rule_latest,-0.0038456215821828597,0.0,-0.0038456215821828597,0.9800521393272102,-0.04490776105824401
2025-05-28,AURORA_fold_rule_latest,0.0018099912058536906,0.0,0.0018099912058536906,0.9818260250806707,-0.04317905250498022
2025-05-29,AURORA_fold_rule_latest,0.0009715148750546639,3.0195204486724013e-05,0.0009413196705679399,0.9827502372311546,-0.04227837812589175
2025-06-02,AURORA_fold_rule_latest,-0.008376953980631787,0.0,-0.008376953980631787,0.9745177837194143,-0.05030116807858709
2025-06-03,AURORA_fold_rule_latest,0.0026711615898916677,0.0,0.0026711615898916677,0.9771208781919519,-0.04776436903679371
2025-06-04,AURORA_fold_rule_latest,0.009198924255340604,0.0,0.009198924255340604,0.9861093391387515,-0.03900482559432672
2025-06-05,AURORA_fold_rule_latest,0.0009408715201631438,0.0,0.0009408715201631438,0.987037141331714,-0.03810065260371431
2025-06-06,AURORA_fold_rule_latest,0.000588243354930856,0.0,0.000588243354930856,0.9876177593711725,-0.03753482170449607
2025-06-09,AURORA_fold_rule_latest,0.0035118313937408238,0.0,0.0035118313937408238,0.9910861064235481,-0.03415480627597556
2025-06-10,AURORA_fold_rule_latest,0.010246324004006801,0.0,0.010246324004006801,1.0012410957858333,-0.024258443483366476
2025-06-11,AURORA_fold_rule_latest,0.0026347256574841315,0.0,0.0026347256574841315,1.0038790913902278,-0.021687632169338555
2025-06-12,AURORA_fold_rule_latest,-0.001410488418233261,0.0,-0.001410488418233261,1.0024631315585153,-0.02306753043357812
2025-06-13,AURORA_fold_rule_latest,-0.0032107693720280716,0.0,-0.0032107693720280716,0.99924445363912,-0.026204235285401722
2025-06-16,AURORA_fold_rule_latest,0.0006825641050863435,0.0,0.0006825641050863435,0.9999265020353806,-0.025539557250722433
2025-06-17,AURORA_fold_rule_latest,0.001058688950801459,0.0,0.001058688950801459,1.000985113174699,-0.02450790674699066
2025-06-18,AURORA_fold_rule_latest,0.003070998451317536,0.0,0.003070998451317536,1.0040591369070504,-0.021512172039338195
2025-06-19,AURORA_fold_rule_latest,-0.003977444024050326,0.0,-0.003977444024050326,1.0000655478931664,-0.02540405260326628
2025-06-20,AURORA_fold_rule_latest,-0.0008154767423864197,0.0,-0.0008154767423864197,0.9992500176979975,-0.02619881293159243
2025-06-23,AURORA_fold_rule_latest,-0.0025616525166923363,0.0,-0.0025616525166923363,0.9966902863753565,-0.028693353193204207
2025-06-24,AURORA_fold_rule_latest,0.007529347422628837,0.0,0.007529347422628837,1.004194713814236,-0.021380047995487206
2025-06-25,AURORA_fold_rule_latest,0.00532308667054166,0.0,0.00532308667054166,1.0095401293099688,-0.016170769173445954
2025-06-26,AURORA_fold_rule_latest,0.00032660043524981386,0.0,0.00032660043524981386,1.0098698455556037,-0.015849450118446518
2025-06-27,AURORA_fold_rule_latest,0.0006601616237290912,0.0,0.0006601616237290912,1.0105365228726009,-0.015199751693442676
2025-06-30,AURORA_fold_rule_latest,0.00021560059066775444,3.13012701981548e-05,0.00018429932046959963,1.0107227640670762,-0.015018253676881366
2025-07-01,AURORA_fold_rule_latest,0.0026551934242685826,0.0,0.0026551934242685826,1.0134064285039857,-0.012402936621019545
2025-07-02,AURORA_fold_rule_latest,0.000652394321734474,0.0,0.000652394321734474,1.0140675691035508,-0.011758633904709548
2025-07-03,AURORA_fold_rule_latest,0.0047867572317016275,0.0,0.0047867572317016275,1.0189216643733912,-0.007028162398886373
2025-07-04,AURORA_fold_rule_latest,-0.003067422790217247,0.0,-0.003067422790217247,1.015796200838646,-0.010074026843587935
2025-07-07,AURORA_fold_rule_latest,-0.0022992841357203477,0.0,-0.0022992841357203477,1.0134605967489327,-0.01235014792920408
2025-07-08,AURORA_fold_rule_latest,-0.0016579863087444952,0.0,-0.0016579863087444952,1.011780292955071,-0.01398765786177103
2025-07-09,AURORA_fold_rule_latest,0.004563981162301703,0.0,0.004563981162301703,1.016398039152506,-0.009487516106455152
2025-07-10,AURORA_fold_rule_latest,0.00445385036557121,0.0,0.00445385036557121,1.0209249239307512,-0.005075921717963117
2025-07-11,AURORA_fold_rule_latest,0.0015097038459591027,0.0,0.0015097038459591027,1.022466218214845,-0.003573881010543345
2025-07-14,AURORA_fold_rule_latest,-0.00321839213319553,0.0,-0.00321839213319553,1.0191755209816842,-0.006780770993209506
2025-07-15,AURORA_fold_rule_latest,0.005712594743232648,0.0,0.005712594743232648,1.0249976577052755,-0.0011069120467077642
2025-07-16,AURORA_fold_rule_latest,0.004046317986315842,0.0,0.004046317986315842,1.02914512416358,0.0
2025-07-17,AURORA_fold_rule_latest,0.0011143146292036448,0.0,0.0011143146292036448,1.030291915631009,0.0
2025-07-18,AURORA_fold_rule_latest,0.0056826482019003985,0.0,0.0056826482019003985,1.0361467021328021,0.0
2025-07-21,AURORA_fold_rule_latest,-0.0012393593165004537,0.0,-0.0012393593165004537,1.0348625440642527,-0.0012393593165003214
2025-07-22,AURORA_fold_rule_latest,-0.003242831257226601,0.0,-0.003242831257226601,1.0315066594594282,-0.004478171540596376
2025-07-23,AURORA_fold_rule_latest,0.00204048811708927,0.0,0.00204048811708927,1.0336114365407536,-0.002446821079322037
2025-07-24,AURORA_fold_rule_latest,0.002530065616824038,0.0,0.002530065616824038,1.0362265412975016,0.0
2025-07-25,AURORA_fold_rule_latest,-0.0008580674465925244,0.0,-0.0008580674465925244,1.035337389035119,-0.0008580674465925586
2025-07-28,AURORA_fold_rule_latest,0.001766714981126506,0.0,0.001766714981126506,1.0371665351108477,0.0
2025-07-29,AURORA_fold_rule_latest,-0.004785834715256027,0.0,-0.004785834715256027,1.0322028275016124,-0.004785834715255954
2025-07-30,AURORA_fold_rule_latest,0.004246994097113806,0.0,0.004246994097113806,1.0365865868170359,-0.0005591660299276713
2025-07-31,AURORA_fold_rule_latest,0.0052309917642625456,2.6655900105725382e-05,0.00520433586415682,1.0419813315671118,0.0
2025-08-01,AURORA_fold_rule_latest,-0.003417522009913765,0.0,-0.003417522009913765,1.038420337432562,-0.0034175220099137427
2025-08-04,AURORA_fold_rule_latest,-0.002198003316502005,0.0,-0.002198003316502005,1.0361378860869621,-0.00560801360170371
2025-08-05,AURORA_fold_rule_latest,0.005735407211595656,0.0,0.005735407211595656,1.0420805587910327,0.0
2025-08-06,AURORA_fold_rule_latest,-0.003397284061841081,0.0,-0.003397284061841081,1.0385403151174974,-0.0033972840618410327
2025-08-07,AURORA_fold_rule_latest,0.011655117543919217,0.0,0.011655117543919217,1.0506446245642909,0.0
2025-08-08,AURORA_fold_rule_latest,0.00020010317448936927,0.0,0.00020010317448936927,1.0508548618889264,0.0
2025-08-11,AURORA_fold_rule_latest,0.0033008720602563353,0.0,0.0033008720602563353,1.05432359934192,0.0
2025-08-12,AURORA_fold_rule_latest,0.00024587147352187784,0.0,0.00024587147352187784,1.0545828274388591,0.0
2025-08-13,AURORA_fold_rule_latest,0.0033642492052618537,0.0,0.0033642492052618537,1.058130706877953,0.0
2025-08-14,AURORA_fold_rule_latest,-0.0016173363120023663,0.0,-0.0016173363120023663,1.0564193536628748,-0.0016173363120022266
2025-08-15,AURORA_fold_rule_latest,0.0010522850638330819,0.0,0.0010522850638330819,1.0575310079698783,-0.0005667531470135989
2025-08-18,AURORA_fold_rule_latest,0.0018156459267627835,0.0,0.0018156459267627835,1.0594511098369241,0.0
2025-08-19,AURORA_fold_rule_latest,-0.0017571363219556022,0.0,-0.0017571363219556022,1.0575895098104935,-0.0017571363219556213
2025-08-20,AURORA_fold_rule_latest,-0.012299857756798177,0.0,-0.012299857756798177,1.0445813092747425,-0.014035381551934512
2025-08-21,AURORA_fold_rule_latest,0.003295655599423448,0.0,0.003295655599423448,1.0480238895157068,-0.010785981736312733
2025-08-22,AURORA_fold_rule_latest,-0.002038800968038648,0.0,-0.002038800968038648,1.0458871773952345,-0.012802792234346216
2025-08-25,AURORA_fold_rule_latest,0.008256791848190332,0.0,0.008256791848190332,1.0545228501156783,-0.004651710376710527
2025-08-26,AURORA_fold_rule_latest,0.0003286996719224531,0.0,0.0003286996719224531,1.054869471430546,-0.004324539720462761
2025-08-27,AURORA_fold_rule_latest,0.003152775243505118,0.0,0.003152775243505118,1.0581952377852017,-0.0011853987787276976
2025-08-28,AURORA_fold_rule_latest,-0.003766886924994685,0.0,-0.003766886924994685,1.054209135979897,-0.0049478204405618564
2025-08-29,AURORA_fold_rule_latest,-0.0004639518901374563,2.6279150515504225e-05,-0.0004902310406529605,1.0536923299380998,-0.005435625906051289
2025-09-01,AURORA_fold_rule_latest,-0.005131236831772956,0.0,-0.005131236831772956,1.0482855850453647,-0.010538971253971408
2025-09-02,AURORA_fold_rule_latest,-0.0001930290126969151,0.0,-0.0001930290126969151,1.048083235513859,-0.010729965939452302
2025-09-03,AURORA_fold_rule_latest,-2.48193139594994e-05,0.0,-2.48193139594994e-05,1.048057222806981,-0.010754518943018376
2025-09-04,AURORA_fold_rule_latest,0.0024610986611520586,0.0,0.0024610986611520586,1.050636595034842,-0.008319888214038396
2025-09-05,AURORA_fold_rule_latest,0.004605635037991761,0.0,0.004605635037991761,1.0554754437491307,-0.003752571544717531
2025-09-08,AURORA_fold_rule_latest,0.0035961881413597136,0.0,0.0035961881413597136,1.0592711320234378,-0.00016987835664639128
2025-09-09,AURORA_fold_rule_latest,0.004456602738791038,0.0,0.004456602738791038,1.0639918826515358,0.0
2025-09-10,AURORA_fold_rule_latest,0.008190017189935807,0.0,0.008190017189935807,1.072705994460404,0.0
2025-09-11,AURORA_fold_rule_latest,0.0033540347341449025,0.0,0.0033540347341449025,1.0763038876253497,0.0
2025-09-12,AURORA_fold_rule_latest,0.003565172118036568,0.0,0.003565172118036568,1.0801410962360458,0.0
2025-09-15,AURORA_fold_rule_latest,-0.0002488205179510385,0.0,-0.0002488205179510385,1.0798723349690202,-0.00024882051795094284
2025-09-16,AURORA_fold_rule_latest,0.005282927025672468,0.0,0.005282927025672468,1.0855772217117041,0.0
2025-09-17,AURORA_fold_rule_latest,-0.002924744826802505,0.0,-0.002924744826802505,1.0824021853484083,-0.0029247448268023835
2025-09-18,AURORA_fold_rule_latest,0.004671206837735477,0.0,0.004671206837735477,1.0874583098377875,0.0
2025-09-19,AURORA_fold_rule_latest,-0.00045006091432536456,0.0,-0.00045006091432536456,1.0869688873565713,-0.00045006091432531203
2025-09-22,AURORA_fold_rule_latest,0.0024192963224729993,0.0,0.0024192963224729993,1.0895985871883955,0.0
2025-09-23,AURORA_fold_rule_latest,0.00708646542377835,0.0,0.00708646542377835,1.0973199899023038,0.0
2025-09-24,AURORA_fold_rule_latest,-0.00027036034727463795,0.0,-0.00027036034727463795,1.0970233180887623,-0.0002703603472747895
2025-09-25,AURORA_fold_rule_latest,-0.0012255028950763885,0.0,-0.0012255028950763885,1.0956789128364781,-0.0014955319149629887
2025-09-26,AURORA_fold_rule_latest,-0.007772977657332925,0.0,-0.007772977657332925,1.0871622251273894,-0.00925688483613507
2025-09-30,AURORA_fold_rule_latest,0.004504128032434918,2.628425148428551e-05,0.004477843780950633,1.0920303677360605,-0.004820491939378835
2025-10-01,AURORA_fold_rule_latest,0.001397489428290067,0.0,0.001397489428290067,1.0935564686303434,-0.003429739097613238
2025-10-02,AURORA_fold_rule_latest,0.008095777120186033,0.0,0.008095777120186033,1.1024096580687122,0.0
2025-10-03,AURORA_fold_rule_latest,0.006286863416449007,0.0,0.006286863416449007,1.1093403570179645,0.0
2025-10-07,AURORA_fold_rule_latest,0.01034434731419727,0.0,0.01034434731419727,1.120815758960614,0.0
2025-10-08,AURORA_fold_rule_latest,-0.003983842121508642,0.0,-0.003983842121508642,1.1163506059296162,-0.003983842121508485
2025-10-09,AURORA_fold_rule_latest,0.0034171404884270366,0.0,0.0034171404884270366,1.1201653327844185,-0.0005803149812941832
2025-10-13,AURORA_fold_rule_latest,-0.004947061547640032,0.0,-0.004947061547640032,1.1146238059396014,-0.005524505675004732
2025-10-14,AURORA_fold_rule_latest,-0.0022646952781720043,0.0,-0.0022646952781720043,1.112099522669352,-0.007776689631260214
2025-10-15,AURORA_fold_rule_latest,0.007585338830002213,0.0,0.007585338830002213,1.1205351743614826,-0.00025033962708698176
2025-10-16,AURORA_fold_rule_latest,0.00847247446720317,0.0,0.00847247446720317,1.1300288800158633,0.0
2025-10-17,AURORA_fold_rule_latest,-0.006026351046767724,0.0,-0.006026351046767724,1.123218929291902,-0.006026351046767742
2025-10-20,AURORA_fold_rule_latest,0.007007761844537231,0.0,0.007007761844537231,1.1310901800476556,0.0
2025-10-21,AURORA_fold_rule_latest,0.0007221401023122475,0.0,0.0007221401023122475,1.1319069856259996,0.0
2025-10-22,AURORA_fold_rule_latest,-0.0025935643548154943,0.0,-0.0025935643548154943,1.1289713120151132,-0.002593564354815503
2025-10-23,AURORA_fold_rule_latest,-0.0030667315715756554,0.0,-0.0030667315715756554,1.1255090600491533,-0.005652342160701429
