date,policy_name,0050,006208,00692,00881,cash,is_rebalance
2024-11-27,constant_lambda_no_probability_lambda_34,0.1,0.1,0.1,0.1,0.6,False
2024-11-28,constant_lambda_no_probability_lambda_34,0.09916926977685048,0.09939076639180097,0.09870972305149397,0.0989690864252587,0.6037611543545959,False
2024-11-29,constant_lambda_no_probability_lambda_34,0.09955792101450285,0.10074028981461182,0.10084748328891072,0.09885430588197465,0.6,True
2024-12-02,constant_lambda_no_probability_lambda_34,0.09972614347421675,0.10062153464576153,0.10100873918596827,0.09907404481101807,0.5995695378830355,False
2024-12-03,constant_lambda_no_probability_lambda_34,0.10115371395355714,0.1023634660995805,0.10206675023875228,0.10038105480591533,0.5940350149021948,False
2024-12-04,constant_lambda_no_probability_lambda_34,0.10212199041289527,0.10315297346586345,0.10263315268621476,0.10039562359434602,0.5916962598406805,False
2024-12-05,constant_lambda_no_probability_lambda_34,0.10238934282054835,0.10363738787986855,0.10300870003426632,0.10120981876191468,0.5897547505034021,False
2024-12-06,constant_lambda_no_probability_lambda_34,0.10279859514304335,0.10395215146197236,0.10318903767014709,0.10111217524055095,0.5889480404842863,False
2024-12-09,constant_lambda_no_probability_lambda_34,0.1025239239912341,0.1037516754494664,0.10323869383857494,0.10086085071435805,0.5896248560063665,False
2024-12-10,constant_lambda_no_probability_lambda_34,0.10262680082519489,0.10381470360266179,0.10330234539321337,0.10079245674560178,0.5894636934333283,False
2024-12-11,constant_lambda_no_probability_lambda_34,0.1021276028254726,0.10359497582393107,0.10300998023716942,0.10045093139224313,0.5908165097211837,False
2024-12-12,constant_lambda_no_probability_lambda_34,0.10159831313064788,0.102863239115748,0.1024089915926042,0.10019506886661994,0.59293438729438,False
2024-12-13,constant_lambda_no_probability_lambda_34,0.10234092380011504,0.10356455597564426,0.10304924099151565,0.10066328009634547,0.5903819991363795,False
2024-12-16,constant_lambda_no_probability_lambda_34,0.10237270292881413,0.10379159794738488,0.10302505966473315,0.10069891933463661,0.5901117201244311,False
2024-12-17,constant_lambda_no_probability_lambda_34,0.10275015184276726,0.10402363925785703,0.10335077918347124,0.10000425486106856,0.5898711748548359,False
2024-12-18,constant_lambda_no_probability_lambda_34,0.1030708469441169,0.10422960883190804,0.1032849773797105,0.1007043868250664,0.5887101800191981,False
2024-12-19,constant_lambda_no_probability_lambda_34,0.10304074521446474,0.10438165507878248,0.10332361413619662,0.10071573772430342,0.5885382478462527,False
2024-12-20,constant_lambda_no_probability_lambda_34,0.10207223824638496,0.10364535090108075,0.10276068810907973,0.10041791697319304,0.5911038057702614,False
2024-12-23,constant_lambda_no_probability_lambda_34,0.10148866043785588,0.10291225406376346,0.10218042565243522,0.10020173577341555,0.5932169240725299,False
2024-12-24,constant_lambda_no_probability_lambda_34,0.1030664015735641,0.10423705460321386,0.10322490955868312,0.10123453615846457,0.5882370981060745,False
2024-12-25,constant_lambda_no_probability_lambda_34,0.10327451643287863,0.10438493129904224,0.1033976522702665,0.10115690255385625,0.5877859974439563,False
2024-12-26,constant_lambda_no_probability_lambda_34,0.10343869778945629,0.10455317715016445,0.1035689929810899,0.10149909728331481,0.5869400347959746,False
2024-12-27,constant_lambda_no_probability_lambda_34,0.10334604819758209,0.10462953667075443,0.10360024191074098,0.10156618967970345,0.5868579835412191,False
2024-12-30,constant_lambda_no_probability_lambda_34,0.10357021996812232,0.10478647724438513,0.10373689422702835,0.10169744819830141,0.5862089603621629,False
2024-12-31,constant_lambda_no_probability_lambda_34,0.09948490414668905,0.10197957789585092,0.10128430651105434,0.0981465358823551,0.5991046755640507,True
2025-01-02,constant_lambda_no_probability_lambda_34,0.09867643189325627,0.1014543459096718,0.10104165867628105,0.09836842649063518,0.6004591370301557,False
2025-01-03,constant_lambda_no_probability_lambda_34,0.09830126831012806,0.10079243431875685,0.10034314492214412,0.09714651851812446,0.6034166339308464,False
2025-01-06,constant_lambda_no_probability_lambda_34,0.09898113031832961,0.10110334833713867,0.10093189424032285,0.09743860624109014,0.6015450208631188,False
2025-01-07,constant_lambda_no_probability_lambda_34,0.10094094088407465,0.10305113365076823,0.10260197040645525,0.09861358411633107,0.5947923709423708,False
2025-01-08,constant_lambda_no_probability_lambda_34,0.10159872015850255,0.10367686928294252,0.10304174698792445,0.09960433772259288,0.5920783258480377,False
2025-01-09,constant_lambda_no_probability_lambda_34,0.1005975260935695,0.10293234370938582,0.10232529351111597,0.0990208282582418,0.595124008427687,False
2025-01-10,constant_lambda_no_probability_lambda_34,0.09994655351657471,0.10229653535668881,0.10162982106225751,0.09802210940712072,0.5981049806573583,False
2025-01-13,constant_lambda_no_probability_lambda_34,0.09996443034617694,0.10203042000361116,0.10153925587515716,0.09810362175033174,0.598362272024723,False
2025-01-14,constant_lambda_no_probability_lambda_34,0.09858735429485642,0.10090378171681604,0.10036362330337349,0.09606200044989467,0.6040832402350593,False
2025-01-15,constant_lambda_no_probability_lambda_34,0.09895179954201136,0.10105699626004372,0.10065755295764567,0.09673708287349496,0.6025965683668044,False
2025-01-16,constant_lambda_no_probability_lambda_34,0.09847969560695614,0.10090462005254167,0.10027334815369392,0.09598616615470416,0.6043561700321041,False
2025-01-17,constant_lambda_no_probability_lambda_34,0.09972031261046528,0.10195863041124496,0.10148553855373289,0.09707127901600662,0.5997642394085503,False
2025-01-20,constant_lambda_no_probability_lambda_34,0.10003711750720866,0.1022308837005585,0.10174076578148254,0.09723332796119559,0.5987579050495548,False
2025-01-21,constant_lambda_no_probability_lambda_34,0.1006488630427548,0.10292250889683194,0.10211118023505641,0.09797389438060354,0.5963435534447532,False
2025-01-22,constant_lambda_no_probability_lambda_34,0.09919162466038478,0.10229752855581692,0.10186410428276654,0.09664674250103183,0.6,True
2025-02-03,constant_lambda_no_probability_lambda_34,0.09997975572493228,0.10326119979247148,0.10269598396466857,0.09710691912071226,0.5969561413972154,False
2025-02-04,constant_lambda_no_probability_lambda_34,0.09739687944270024,0.10042344027960935,0.10034542978654576,0.0943465777683878,0.6074876727227568,False
2025-02-05,constant_lambda_no_probability_lambda_34,0.09783462993258407,0.10063084118434612,0.10064777885641274,0.09428886896295459,0.6065978810637025,False
2025-02-06,constant_lambda_no_probability_lambda_34,0.0987350087860396,0.10170848197099239,0.10130211889862592,0.09525040712236514,0.6030039832219769,False
2025-02-07,constant_lambda_no_probability_lambda_34,0.09899000619909097,0.10192838790984589,0.1015951559690738,0.09552501180600148,0.6019614381159878,False
2025-02-10,constant_lambda_no_probability_lambda_34,0.09918284159387734,0.10223418319498605,0.10190980470519409,0.09627304065111777,0.6004001298548247,False
2025-02-11,constant_lambda_no_probability_lambda_34,0.09847028090491822,0.10169416018706944,0.10139950231490141,0.09551698362232468,0.6029190729707863,False
2025-02-12,constant_lambda_no_probability_lambda_34,0.09885700370370876,0.10191268490364057,0.10151342857253573,0.09610770138284595,0.6016091814372692,False
2025-02-13,constant_lambda_no_probability_lambda_34,0.09878652640492222,0.10195099112205884,0.10146158471677678,0.09570597119401511,0.6020949265622271,False
2025-02-14,constant_lambda_no_probability_lambda_34,0.09841925959248798,0.10152756494773435,0.10147733681654408,0.09612263370025721,0.6024532049429764,False
2025-02-17,constant_lambda_no_probability_lambda_34,0.09768432991531423,0.1007964360795353,0.10068442837214234,0.0956370819836654,0.6051977236493427,False
2025-02-18,constant_lambda_no_probability_lambda_34,0.09860595814623403,0.10163006661735846,0.10151611668464289,0.09649064628409795,0.6017572122676667,False
2025-02-19,constant_lambda_no_probability_lambda_34,0.09879843339783793,0.10195057046453238,0.10179906095852759,0.09665545748057552,0.6007964776985266,False
2025-02-20,constant_lambda_no_probability_lambda_34,0.0987264683251204,0.10148588462653904,0.10172716064231391,0.09663667704782514,0.6014238093582015,False
2025-02-21,constant_lambda_no_probability_lambda_34,0.09845857270754445,0.10159670444271329,0.10148145492788319,0.09638272017840173,0.6020805477434574,False
2025-02-24,constant_lambda_no_probability_lambda_34,0.0988949725655035,0.10189552519609675,0.1018552835451365,0.09688212371510217,0.6004720949781611,False
2025-02-25,constant_lambda_no_probability_lambda_34,0.09828367960252943,0.10133327693371698,0.10143732342455244,0.09686247168721525,0.602083248351986,False
2025-02-26,constant_lambda_no_probability_lambda_34,0.0974621968754056,0.10048387371799028,0.10110752674925624,0.09603351000412409,0.6049128926532238,False
2025-02-27,constant_lambda_no_probability_lambda_34,0.09864249467251343,0.10159641848212782,0.10251837581056521,0.09724271103479357,0.6,True
2025-03-03,constant_lambda_no_probability_lambda_34,0.09793549031006728,0.10130477645899605,0.10189798137647302,0.0963541481937986,0.6025076036606651,False
2025-03-04,constant_lambda_no_probability_lambda_34,0.09651670465651424,0.09976100977657,0.10072794649015175,0.09516408950124942,0.6078302495755146,False
2025-03-05,constant_lambda_no_probability_lambda_34,0.09607008871088983,0.0992850577776258,0.10042566829117906,0.09515304131181034,0.609066143908495,False
2025-03-06,constant_lambda_no_probability_lambda_34,0.09687507330395567,0.10008204781700622,0.10105736089231257,0.09576683150800827,0.6062186864787174,False
2025-03-07,constant_lambda_no_probability_lambda_34,0.09648450286872153,0.09956582056357215,0.10080549574316044,0.09567826546701999,0.6074659153575259,False
2025-03-10,constant_lambda_no_probability_lambda_34,0.09597469620437277,0.09906345474119822,0.10015273347133771,0.09487843652576045,0.6099306790573309,False
2025-03-11,constant_lambda_no_probability_lambda_34,0.09559961601320198,0.098762748850752,0.10002991943767617,0.09445309173069928,0.6111546239676705,False
2025-03-12,constant_lambda_no_probability_lambda_34,0.09463064165373032,0.09754017644039369,0.09880344327218739,0.09326282321264946,0.6157629154210392,False
2025-03-13,constant_lambda_no_probability_lambda_34,0.09485425923469866,0.09775371958206389,0.09897559191076771,0.09389958497019432,0.6145168443022754,False
2025-03-14,constant_lambda_no_probability_lambda_34,0.0942364095943406,0.09738761683329793,0.09867091909979547,0.09346002241781905,0.6162450320547469,False
2025-03-17,constant_lambda_no_probability_lambda_34,0.09403906745834315,0.09709415219302478,0.0984180118361559,0.09345000370100158,0.6169987648114745,False
2025-03-18,constant_lambda_no_probability_lambda_34,0.09454591152281648,0.09774595802895149,0.09885080396319436,0.09381468815920169,0.615042638325836,False
2025-03-19,constant_lambda_no_probability_lambda_34,0.09474711425270126,0.09791693210563178,0.0991425388162918,0.09437071327168157,0.6138227015536936,False
2025-03-20,constant_lambda_no_probability_lambda_34,0.09400810178594864,0.09717273718898382,0.09842835337353106,0.09376609690662094,0.6166247107449155,False
2025-03-21,constant_lambda_no_probability_lambda_34,0.09533194248229541,0.098504092162623,0.09960339873030997,0.09447381847372019,0.6120867481510516,False
2025-03-24,constant_lambda_no_probability_lambda_34,0.09480360083635135,0.09807737806637493,0.09916677232181952,0.0942671282231864,0.6136851205522679,False
2025-03-25,constant_lambda_no_probability_lambda_34,0.09478321351839786,0.0977985038078841,0.09909123029872949,0.09410245412026697,0.6142245982547215,False
2025-03-26,constant_lambda_no_probability_lambda_34,0.09537277814139397,0.09875768243824823,0.09960757458770934,0.09457626406368831,0.6116857007689601,False
2025-03-27,constant_lambda_no_probability_lambda_34,0.09531994006705213,0.09855591462388583,0.09967962749786867,0.09460070992027436,0.611843807890919,False
2025-03-28,constant_lambda_no_probability_lambda_34,0.09422278400934683,0.09733572952101631,0.09857118050325747,0.09337391471405493,0.6164963912523245,False
2025-03-31,constant_lambda_no_probability_lambda_34,0.09876107974251148,0.10199844950626394,0.10371521834899854,0.09552525240222604,0.6,True
2025-04-01,constant_lambda_no_probability_lambda_34,0.09661620817469507,0.09991586793115745,0.10174945287280783,0.09283332446470682,0.6088851465566328,False
2025-04-02,constant_lambda_no_probability_lambda_34,0.09776336509481139,0.10126245365457966,0.10288259566896364,0.09438307695355241,0.6037085086280929,False
2025-04-07,constant_lambda_no_probability_lambda_34,0.09764209843682385,0.10126040664320823,0.10303008652192122,0.09408000091217557,0.6039874074858711,False
2025-04-08,constant_lambda_no_probability_lambda_34,0.09149847307326638,0.09490945625816657,0.0965552513469494,0.08816501813418391,0.6288718011874338,False
2025-04-09,constant_lambda_no_probability_lambda_34,0.08984889904589215,0.09277019235012257,0.09464692957787477,0.0844473927444563,0.6382865862816541,False
2025-04-10,constant_lambda_no_probability_lambda_34,0.08725035002518368,0.09022969576670313,0.0918794074340454,0.08092498313399037,0.6497155636400774,False
2025-04-11,constant_lambda_no_probability_lambda_34,0.0927250292663707,0.09586263991337741,0.09763590348945414,0.08598643288442379,0.6277899944463738,False
2025-04-14,constant_lambda_no_probability_lambda_34,0.09388371202074935,0.09720848352886846,0.09858190771547372,0.08917691951013948,0.6211489772247691,False
2025-04-15,constant_lambda_no_probability_lambda_34,0.09350047430786047,0.09645985373351229,0.09822619433157692,0.08998789354479879,0.6218255840822515,False
2025-04-16,constant_lambda_no_probability_lambda_34,0.09406342365976868,0.09712361006839516,0.09888208562932375,0.09060389180006308,0.6193269888424493,False
2025-04-17,constant_lambda_no_probability_lambda_34,0.09299783517520614,0.09588210372753639,0.0979171143532103,0.08957724352538064,0.6236257032186666,False
2025-04-18,constant_lambda_no_probability_lambda_34,0.09224437074261255,0.09551420686345798,0.09751393465232165,0.08921932887447014,0.6255081588671377,False
2025-04-21,constant_lambda_no_probability_lambda_34,0.09233787265422759,0.09550407164893486,0.09781405582505827,0.08956376380211424,0.624780236069665,False
2025-04-22,constant_lambda_no_probability_lambda_34,0.09151449427456008,0.09465401856655392,0.0967622512013401,0.08888052893358744,0.6281887070239585,False
2025-04-23,constant_lambda_no_probability_lambda_34,0.0905468221584152,0.09366057196827705,0.09592756810965791,0.08775701800484462,0.6321080197588053,False
2025-04-24,constant_lambda_no_probability_lambda_34,0.09305261396356666,0.09619716414999818,0.09829167860477954,0.09038136513242995,0.6220771781492257,False
2025-04-25,constant_lambda_no_probability_lambda_34,0.0927639787102981,0.09590682544342113,0.09794236076507642,0.08960033963068169,0.6237864954505228,False
2025-04-28,constant_lambda_no_probability_lambda_34,0.09407986645018564,0.09740567833200575,0.09919759988493544,0.09137643161838206,0.6179404237144911,False
2025-04-29,constant_lambda_no_probability_lambda_34,0.09462387031678643,0.09774618880056521,0.09970051473235035,0.09162144314008673,0.6163079830102113,False
2025-04-30,constant_lambda_no_probability_lambda_34,0.09897347115973056,0.10241657881315876,0.10490897063531723,0.09370097939179345,0.6,True
2025-05-02,constant_lambda_no_probability_lambda_34,0.09942608870806413,0.10260426092956076,0.1049420869535328,0.09314366623787043,0.5998838971709719,False
2025-05-05,constant_lambda_no_probability_lambda_34,0.10115907579782969,0.10462413515498988,0.10671344568693679,0.09440077418002613,0.5931025691802175,False
2025-05-06,constant_lambda_no_probability_lambda_34,0.10069336969010703,0.10374196402396069,0.10603918567010313,0.09383162423881741,0.5956938563770117,False
2025-05-07,constant_lambda_no_probability_lambda_34,0.10027710707361341,0.10331964385451535,0.1058687669648234,0.09400753283992797,0.5965269492671199,False
2025-05-08,constant_lambda_no_probability_lambda_34,0.09997996985404636,0.10330331659251328,0.10582491681569935,0.09386302385698217,0.5970287728807588,False
2025-05-09,constant_lambda_no_probability_lambda_34,0.10076622153148475,0.1042477111251625,0.10640378478630787,0.0947024279957727,0.5938798545612721,False
2025-05-12,constant_lambda_no_probability_lambda_34,0.10156555532577259,0.10475325013219927,0.1071129157712329,0.09534206747439251,0.5912262112964027,False
2025-05-13,constant_lambda_no_probability_lambda_34,0.10225533022190463,0.10542067866305208,0.10775111241299341,0.09590028742349054,0.5886725912785594,False
2025-05-14,constant_lambda_no_probability_lambda_34,0.10289466360141321,0.10637335939828596,0.1084503117663472,0.09704936954362296,0.5852322956903306,False
2025-05-15,constant_lambda_no_probability_lambda_34,0.1042668222472815,0.10771173844472717,0.10973528458955979,0.09838114432413374,0.579905010394298,False
2025-05-16,constant_lambda_no_probability_lambda_34,0.1041460965895187,0.10772243869796082,0.10966752450304205,0.09796085518266101,0.5805030850268174,False
2025-05-19,constant_lambda_no_probability_lambda_34,0.10436775123348047,0.10775707859809758,0.1097814765339595,0.09794457816404943,0.580149115470413,False
2025-05-20,constant_lambda_no_probability_lambda_34,0.10355078061380811,0.10696058534105587,0.1090318561640024,0.09671479010635395,0.5837419877747796,False
2025-05-21,constant_lambda_no_probability_lambda_34,0.10368182040240972,0.10709039191450535,0.10901043249379425,0.09686817006657879,0.5833491851227117,False
2025-05-22,constant_lambda_no_probability_lambda_34,0.10465837599464807,0.10785444298067652,0.10972741464358347,0.09789634535451903,0.579863421026573,False
2025-05-23,constant_lambda_no_probability_lambda_34,0.1039947823895765,0.10714193131637353,0.10898748532493789,0.09734339449741855,0.5825324064716935,False
2025-05-26,constant_lambda_no_probability_lambda_34,0.10368459016096493,0.10701320599527975,0.10890529932282751,0.09719344080385811,0.5832034637170698,False
2025-05-27,constant_lambda_no_probability_lambda_34,0.10365946621202689,0.10685335351339824,0.10889549496332109,0.09688398936018948,0.5837076959510643,False
2025-05-28,constant_lambda_no_probability_lambda_34,0.10313798786969137,0.10615114223266212,0.10819402827661016,0.09655578022159152,0.5859610613994449,False
2025-05-29,constant_lambda_no_probability_lambda_34,0.09946350684393189,0.10295599118886395,0.1054382752743403,0.09214222669286384,0.6,True
2025-06-02,constant_lambda_no_probability_lambda_34,0.09958855524957537,0.10290483001086626,0.10541176793098789,0.09267728843119272,0.5994175583773776,False
2025-06-03,constant_lambda_no_probability_lambda_34,0.09827879465218045,0.10160911334125092,0.1041859009231087,0.09144489144306811,0.6044812996403918,False
2025-06-04,constant_lambda_no_probability_lambda_34,0.09871349933340022,0.101976385106599,0.10444237144093692,0.09199686980464042,0.6028708743144235,False
2025-06-05,constant_lambda_no_probability_lambda_34,0.10010517692850708,0.10362411070903327,0.10603545326446347,0.09285950625639487,0.5973757528416013,False
2025-06-06,constant_lambda_no_probability_lambda_34,0.1002041384385593,0.103915339167284,0.10608681998710569,0.09297949335661686,0.5968142090504341,False
2025-06-09,constant_lambda_no_probability_lambda_34,0.10031063308773104,0.10399991820748626,0.10630122218214945,0.09292483796882495,0.5964633885538084,False
2025-06-10,constant_lambda_no_probability_lambda_34,0.10092100104188968,0.10460361901341532,0.10675659725851631,0.09334274715019882,0.5943760355359798,False
2025-06-11,constant_lambda_no_probability_lambda_34,0.1025892528248215,0.10598517923449143,0.1082300387260185,0.09484792765951179,0.5883476015551568,False
2025-06-12,constant_lambda_no_probability_lambda_34,0.10231966739614351,0.10670976243226697,0.1088367170327315,0.09533231938329557,0.5868015337555623,False
2025-06-13,constant_lambda_no_probability_lambda_34,0.10246419251581063,0.10657348475422083,0.10839555705516087,0.09493638284218049,0.5876303828326271,False
2025-06-16,constant_lambda_no_probability_lambda_34,0.1027942397042506,0.10547714243692481,0.10770028354673411,0.09450513652690441,0.5895231977851861,False
