date,strategy_name,optimization_status,risk_aversion,expected_class,p_bearish,p_bullish,normalized_entropy,confidence_score,ordinal_variance,risk_aversion_mode
2025-04-23,MC_20D_ONLY_DYNAMIC,optimized,30.92660616773738,3.0023229173077874,0.06294898344124908,0.7486314184719028,0.7867050599564958,0.21329494004350424,0.9597067547232392,dynamic
2025-04-24,MC_20D_ONLY_DYNAMIC,optimized,34.04137001536671,2.7326499687678854,0.131776259966061,0.6861642560707926,0.8562337926418194,0.14376620735818058,1.2811643225452531,dynamic
2025-04-25,MC_20D_ONLY_DYNAMIC,optimized,31.423000731439533,2.8644987537213864,0.0756284498721119,0.7154350902178184,0.7964172693598919,0.20358273064010812,0.9190478904726351,dynamic
2025-04-28,MC_20D_ONLY_DYNAMIC,optimized,32.662890176210766,2.7487694066511486,0.10311878401273789,0.6864127217926037,0.8240205798382404,0.1759794201617596,1.104771449045705,dynamic
2025-04-29,MC_20D_ONLY_DYNAMIC,optimized,31.83149817925162,2.719846556807012,0.0926720432288905,0.6714439776379957,0.7991222925869523,0.20087770741304767,0.9227867504637439,dynamic
2025-04-30,MC_20D_ONLY_DYNAMIC,optimized,32.876099625821375,2.675887180913256,0.11726543508860814,0.6621633726725795,0.8212316369619685,0.17876836303803145,0.9960088264361362,dynamic
2025-05-02,MC_20D_ONLY_DYNAMIC,optimized,32.19650268093794,2.6202411187742296,0.11344350842369783,0.6376358988305988,0.7971053004985593,0.20289469950144068,0.8905977438079624,dynamic
2025-05-05,MC_20D_ONLY_DYNAMIC,optimized,34.31479248344643,2.322625988158794,0.185135576697608,0.513089500880432,0.824483237979771,0.17551676202022903,0.9827858322968117,dynamic
2025-05-06,MC_20D_ONLY_DYNAMIC,optimized,33.556963725713615,2.5409530548157493,0.12483279272862463,0.5558879261537393,0.8424123148456449,0.15758768515435506,0.9676122895783159,dynamic
2025-05-07,MC_20D_ONLY_DYNAMIC,optimized,35.04093422160659,2.3717014131416847,0.1677074008436389,0.44719839003592987,0.8674714481893528,0.13252855181064715,1.0107333544898873,dynamic
2025-05-08,MC_20D_ONLY_DYNAMIC,optimized,34.60081636536834,2.378201211591172,0.14951210498071682,0.4672743040294969,0.8644229706301602,0.13557702936983984,1.0989974533414628,dynamic
2025-05-09,MC_20D_ONLY_DYNAMIC,optimized,34.03535795712933,2.2087981664745993,0.17042108956275845,0.41412762336321735,0.8250774466349663,0.1749225533650337,1.0392426979620373,dynamic
