date,policy_name,gross_return,transaction_cost,net_return,equity,drawdown
2025-09-16,oracle_shuffled_kappa_0_25_seed_2,0.00528381635026479,0.0,0.00528381635026479,1.0854774503699278,0.0
2025-09-17,oracle_shuffled_kappa_0_25_seed_2,-0.0029248857630530985,0.0,-0.0029248857630530985,1.0823025528292256,-0.0029248857630531644
2025-09-18,oracle_shuffled_kappa_0_25_seed_2,0.004669352951913483,0.0,0.004669352951913483,1.0873562054491424,0.0
2025-09-19,oracle_shuffled_kappa_0_25_seed_2,-0.00044787252952516784,0.0,-0.00044787252952516784,1.086869208474913,-0.00044787252952516177
2025-09-22,oracle_shuffled_kappa_0_25_seed_2,0.0024219533786971788,0.0,0.0024219533786971788,1.0895015550265807,0.0
2025-09-23,oracle_shuffled_kappa_0_25_seed_2,0.007087911504213159,0.0,0.007087911504213159,1.0972238456323116,0.0
2025-09-24,oracle_shuffled_kappa_0_25_seed_2,-0.0002666294137868804,0.0,-0.0002666294137868804,1.0969312934815576,-0.00026662941378696736
2025-09-25,oracle_shuffled_kappa_0_25_seed_2,-0.001226607061669407,0.0,-0.001226607061669407,1.095585789810807,-0.0014929094259344966
2025-09-26,oracle_shuffled_kappa_0_25_seed_2,-0.007771401578958544,0.0,-0.007771401578958544,1.0870715526739867,-0.009252709006223103
2025-09-30,oracle_shuffled_kappa_0_25_seed_2,0.004479536134822529,3.060037116102568e-05,0.004448935763661503,1.091907864182337,-0.004844937950570172
2025-10-01,oracle_shuffled_kappa_0_25_seed_2,0.0013907456521769746,0.0,0.0013907456521769746,1.0934264302970262,-0.003460930374783233
2025-10-02,oracle_shuffled_kappa_0_25_seed_2,0.008050942037012617,0.0,0.008050942037012617,1.1022295431090852,0.0
2025-10-03,oracle_shuffled_kappa_0_25_seed_2,0.006249163827319195,0.0,0.006249163827319195,1.109117556099285,0.0
2025-10-07,oracle_shuffled_kappa_0_25_seed_2,0.01029468380682157,0.0,0.01029468380682157,1.120535570643922,0.0
2025-10-08,oracle_shuffled_kappa_0_25_seed_2,-0.003964357102282384,0.0,-0.003964357102282384,1.1160933674960798,-0.003964357102282268
2025-10-09,oracle_shuffled_kappa_0_25_seed_2,0.0034011485239483965,0.0,0.0034011485239483965,1.1198893668055276,-0.0005766919456406949
2025-10-13,oracle_shuffled_kappa_0_25_seed_2,-0.004919776094827853,0.0,-0.004919776094827853,1.1143797618698659,-0.005493630845220365
2025-10-14,oracle_shuffled_kappa_0_25_seed_2,-0.0022446977263513032,0.0,-0.0022446977263513032,1.1118783161521046,-0.0077259970309040416
2025-10-15,oracle_shuffled_kappa_0_25_seed_2,0.007546687245423003,0.0,0.007546687245423003,1.1202693140590723,-0.00023761546873224404
2025-10-16,oracle_shuffled_kappa_0_25_seed_2,0.008425185822560067,0.0,0.008425185822560067,1.129707791201332,0.0
2025-10-17,oracle_shuffled_kappa_0_25_seed_2,-0.005997328919741337,0.0,-0.005997328919741337,1.1229325619943031,-0.005997328919741363
2025-10-20,oracle_shuffled_kappa_0_25_seed_2,0.006970909318871761,0.0,0.006970909318871761,1.1307604230551738,0.0
2025-10-21,oracle_shuffled_kappa_0_25_seed_2,0.0007163610699160069,0.0,0.0007163610699160069,1.1315704558016522,0.0
2025-10-22,oracle_shuffled_kappa_0_25_seed_2,-0.002577588565737378,0.0,-0.002577588565737378,1.1286537327334516,-0.002577588565737421
2025-10-23,oracle_shuffled_kappa_0_25_seed_2,-0.0030506234308331982,0.0,-0.0030506234308331982,1.1252106352110776,-0.005620348744496906
2025-10-27,oracle_shuffled_kappa_0_25_seed_2,0.010459043706524524,0.0,0.010459043706524524,1.1369792624237967,0.0
2025-10-28,oracle_shuffled_kappa_0_25_seed_2,-0.0021569791118701154,0.0,-0.0021569791118701154,1.1345268219041191,-0.002156979111870072
2025-10-29,oracle_shuffled_kappa_0_25_seed_2,0.006902711818584825,0.0,0.006902711818584825,1.1423581336061783,0.0
2025-10-30,oracle_shuffled_kappa_0_25_seed_2,-0.000355370792250465,0.0,-0.000355370792250465,1.141952172891205,-0.0003553707922504534
2025-10-31,oracle_shuffled_kappa_0_25_seed_2,0.0022168930262431584,5.804314831946239e-06,0.002211088711411212,1.1444771304496564,0.0
2025-11-03,oracle_shuffled_kappa_0_25_seed_2,-0.003694656957068081,0.0,-0.003694656957068081,1.1402486800574352,-0.0036946569570681653
2025-11-04,oracle_shuffled_kappa_0_25_seed_2,-0.0016483273633654991,0.0,-0.0016483273633654991,1.1383691769570552,-0.005336894316272933
2025-11-05,oracle_shuffled_kappa_0_25_seed_2,-0.00557502388802336,0.0,-0.00557502388802336,1.1320227416021302,-0.010882164890995139
2025-11-06,oracle_shuffled_kappa_0_25_seed_2,0.0015815952024737956,0.0,0.0015815952024737956,1.1338131433393395,-0.00931778086830548
2025-11-07,oracle_shuffled_kappa_0_25_seed_2,-0.005427052224157721,0.0,-0.005427052224157721,1.1276598801980005,-0.014694265009077556
2025-11-10,oracle_shuffled_kappa_0_25_seed_2,0.005253591002060402,0.0,0.005253591002060402,1.1335841439979932,-0.009517871665450706
2025-11-11,oracle_shuffled_kappa_0_25_seed_2,-0.003239668888610024,0.0,-0.003239668888610024,1.1299117067140614,-0.012726705801340388
2025-11-12,oracle_shuffled_kappa_0_25_seed_2,0.0026520296182978953,0.0,0.0026520296182978953,1.1329082660263285,-0.010108427783770968
2025-11-13,oracle_shuffled_kappa_0_25_seed_2,-0.002252723107461192,0.0,-0.002252723107461192,1.1303561373968172,-0.012338379402383692
2025-11-14,oracle_shuffled_kappa_0_25_seed_2,-0.008493621999069993,0.0,-0.008493621999069993,1.1207553196414397,-0.020727203870728794
2025-11-17,oracle_shuffled_kappa_0_25_seed_2,0.0014957805299147054,0.0,0.0014957805299147054,1.1224317236273578,-0.019262426688803402
2025-11-18,oracle_shuffled_kappa_0_25_seed_2,-0.009637527531855141,0.0,-0.009637527531855141,1.1116142569882714,-0.02871431205311492
2025-11-19,oracle_shuffled_kappa_0_25_seed_2,-0.0029552939497355336,0.0,-0.0029552939497355336,1.1083291101001542,-0.03158474677016909
2025-11-20,oracle_shuffled_kappa_0_25_seed_2,0.013310927292951164,0.0,0.013310927292951164,1.1230819983013587,-0.018694241745041862
2025-11-21,oracle_shuffled_kappa_0_25_seed_2,-0.01438878382480106,0.0,-0.01438878382480106,1.1069222142102748,-0.032814038166605
2025-11-24,oracle_shuffled_kappa_0_25_seed_2,-0.002022758066182847,0.0,-0.002022758066182847,1.1046831783728441,-0.03477042137240216
2025-11-25,oracle_shuffled_kappa_0_25_seed_2,0.006480528311017966,0.0,0.006480528311017966,1.1118421089849946,-0.028515223761474195
2025-11-26,oracle_shuffled_kappa_0_25_seed_2,0.007232465455398205,0.0,0.007232465455398205,1.1198834686300856,-0.02148899367688384
2025-11-27,oracle_shuffled_kappa_0_25_seed_2,0.003577837523440429,0.0,0.003577837523440429,1.1238902297260307,-0.017988040281361695
2025-11-28,oracle_shuffled_kappa_0_25_seed_2,0.0030410995311321376,8.181749434882979e-06,0.0030329177816972547,1.1272988963884425,-0.015009678746891741
2025-12-01,oracle_shuffled_kappa_0_25_seed_2,-0.005409558548494351,0.0,-0.005409558548494351,1.1212007070067762,-0.020338041559410658
2025-12-02,oracle_shuffled_kappa_0_25_seed_2,0.001211548948298795,0.0,0.001211548948298795,1.1225590965441823,-0.019151133143973542
2025-12-03,oracle_shuffled_kappa_0_25_seed_2,0.0037454030527745365,0.0,0.0037454030527745365,1.1267635328112988,-0.015477458803740407
2025-12-04,oracle_shuffled_kappa_0_25_seed_2,-0.0005530929054866644,0.0,-0.0005530929054866644,1.1261403278951398,-0.016021991236567668
2025-12-05,oracle_shuffled_kappa_0_25_seed_2,0.003935628537245031,0.0,0.003935628537245031,1.1305723979065463,-0.012149419305256925
2025-12-08,oracle_shuffled_kappa_0_25_seed_2,0.0058533222612059625,0.0,0.0058533222612059625,1.1371900024911177,-0.006367211510531101
2025-12-09,oracle_shuffled_kappa_0_25_seed_2,-0.0008454696750118687,0.0,-0.0008454696750118687,1.1362285428292849,-0.007207297901296372
2025-12-10,oracle_shuffled_kappa_0_25_seed_2,0.002940426592252389,0.0,0.002940426592252389,1.1395695394514962,-0.00428806383945135
2025-12-11,oracle_shuffled_kappa_0_25_seed_2,-0.004934889055992469,0.0,-0.004934889055992469,1.1339458902027146,-0.009201791776131119
2025-12-12,oracle_shuffled_kappa_0_25_seed_2,0.001453472982746988,0.0,0.001453472982746988,1.1355940499180213,-0.007761693349123577
